time,open,high,low,close,TD8,TD8,TD9,TD9,Small Bull Arrow,Small Bear Arrow,Big Bull Arrow,Big Bear Arrow,Overbought band,Oversold band,Caution,Danger
1770465600,67943.88,69940.65,67888.35,68995.91,,,,,0,0,0,0,71998.25070528126,67598.737726531,1,0
1770469200,69005.28,69340.83,68793.02,69054.59,,,,,0,0,0,0,71873.17558274134,67558.6797048189,,1
1770472800,69071.44,69147.84,68335.66,68609.59,,,,,0,0,0,0,71815.55748892455,67487.56219819203,,0
1770476400,68614.67,69715.68,68528.73,69109.61,,,,,0,0,0,0,71738.51425610871,67430.87953152735,,
1770480000,69114.61,69854.81,68825.52,68946.24,,,,,0,0,0,0,71655.98848691591,67401.75269344394,,
1770483600,68950.62,69382.38,68553.57,69158.93,,,,,0,0,0,0,71605.92135013788,67356.34197816574,,
1770487200,69149.53,69665.28,68987.97,69490.33,,,,,0,0,0,0,71423.36009269956,67357.08947476972,,
1770490800,69486.33,69555.42,69250.11,69345.12,,,,,0,0,0,0,71180.96120641698,67389.48865175404,,
1770494400,69343.37,69701.21,69232.47,69608.25,,,,,0,0,0,0,71109.56466071247,67390.14357503176,,
1770498000,69619.36,69681.48,69338.7,69476.48,,,,,0,0,0,0,71022.11694839968,67394.12324822697,,
1770501600,69474.18,69684.82,69311.78,69381.2,,,,,0,0,0,0,70936.64793654425,67418.88475766715,,
1770505200,69396.35,69431.4,68769.19,69276.88,,,,,0,0,0,0,70786.46119916355,67451.78020415889,,
1770508800,69278.48,69411.2,68875.56,69123.47,,,,,0,0,0,0,70436.47040129882,67556.76075305561,,
1770512400,69115.42,69478.47,69061.48,69366.64,,,,,0,0,0,0,70155.11072096889,67609.69506663868,,
1770516000,69372.27,69670.64,69156.69,69356,,,,,0,0,0,0,70063.91189986259,67610.06497136345,,
1770519600,69356.95,69418.32,69048.3,69089.89,,,,,0,0,0,0,70075.78884445742,67783.89912293894,,
1770523200,69084.92,69331.59,68954.68,69318.74,,,,,0,0,0,0,70076.68042284952,67893.84755291634,,
1770526800,69323.21,69398.63,69130.42,69207.04,,,,,0,0,0,0,70075.32620408855,67997.73579376655,,
1770530400,69205.56,69393.68,69071.82,69332.25,,,,,0,0,0,0,70005.91580705345,68179.73723892901,,
1770534000,69335.65,69679.03,69199.12,69677.02,,,,,0,0,0,0,69836.48644315627,68383.05376988326,,
1770537600,69673.27,70743.11,69496.66,70622.19,,,,,0,0,1,0,70059.53577036675,68562.06296803507,0,0
1770541200,70627.97,70674.79,70060.66,70094,,,,,0,0,0,0,70236.61994670048,68509.73777832736,0,0
1770544800,70088.25,70420.65,69858.4,70232.46,,,,,0,0,0,0,70324.55818767112,68586.02843341732,1,0
1770548400,70235.24,71175.45,70192.38,70957.49,,,,,0,0,0,0,70562.27987290556,68609.95572334365,0,0
1770552000,70966.29,71234.45,70674.93,71217.21,,,,,0,0,0,0,70764.55664193576,68554.56336666916,0,0
1770555600,71213.71,71487.41,70951.25,71487.16,,,,,0,0,0,0,70997.88186173605,68548.95616486698,0,0
1770559200,71490.16,71529.75,71086.48,71231.83,,1,,,0,0,0,0,71204.19183766664,68516.42937788046,0,0
1770562800,71236.8,71435.93,70767.11,71150.36,,,,1,0,0,0,0,71368.5274463534,68521.95684710401,0,0
1770566400,71149.48,71225.25,70234.05,70388.75,,,,,0,0,0,0,71482.94105475408,68562.12380486583,0,0
1770570000,70384.27,70842.21,70380.14,70753.24,,,,,0,0,0,0,71541.75856417965,68596.08647761327,,0
1770573600,70759.27,71384.71,70722.7,71114.6,,,,,0,0,0,0,71658.11250254064,68629.2204753111,,0
1770577200,71115.6,71502.5,71115.17,71399.82,,,,,0,0,0,0,71770.10139945014,68724.13786432814,,0
1770580800,71402.43,71406.13,70689.11,70817.96,,,,,0,0,0,0,71850.14671677008,68843.7368325607,,1
1770584400,70815.24,71105.62,70527.68,70691.5,,,,,0,0,0,0,71884.79565724288,68951.24666426983,,
1770588000,70688.95,71077.5,70636.52,71033.32,,,,,0,0,0,0,71914.09769460688,69056.48552320208,,
1770591600,71038.25,72240.57,69983.26,70315.33,,,,,0,0,0,0,72064.65262424607,69168.0323208204,,
1770595200,70306.21,70746.39,70103.97,70481.28,,,,,0,0,0,0,72015.21751942107,69316.65775452965,,
1770598800,70472.78,70893.4,70051.95,70344.94,,,,,0,0,0,0,71952.51781495892,69441.65159178585,,
1770602400,70350.21,70972.48,70193.48,70598.85,,,,,0,0,0,0,71850.92737469384,69606.68150054183,,
1770606000,70607.65,71402.86,70595,71298.23,,,,,0,0,0,0,71767.93555217749,69787.61515179957,,
1770609600,71277.24,71325.48,70889.32,70979.84,,,,,0,0,0,0,71779.63406807912,69925.21352619833,,
1770613200,70973.76,71080.94,70784.63,71017.2,,,,,0,0,0,0,71772.57519348295,69973.32884435747,,
1770616800,71017.22,71020.67,70286.25,70633.66,,,,,0,0,0,0,71734.4436588099,70036.71376554882,,
1770620400,70626.18,70859.68,70318.3,70385.66,,,,,0,0,0,0,71735.31727374134,70051.21631485663,,
1770624000,70382.93,70572.47,69378.96,69844.57,,,,,0,0,0,0,71747.90662537987,69859.22955169425,,
1770627600,69837.6,70085.44,69445.13,69586.21,,,,,0,0,0,0,71779.91212358545,69719.78599517471,,
1770631200,69584.71,69685.37,68382.95,68692.7,,,,,0,0,0,0,71827.63994914292,69355.05541763935,,
1770634800,68696.7,68978.78,68541.75,68882.38,,,,,0,0,0,0,71941.89572944639,69101.18290296766,,
1770638400,68890.65,69187.27,68819.75,69100.45,,,,,0,0,0,0,71979.3511767743,68943.9711719786,,
1770642000,69102.19,69245.1,68561.95,68562.83,,,,,0,0,0,0,72008.16462069012,68754.70889775558,,
1770645600,68560.18,69718.71,68263.13,69262.93,,,,,0,0,0,0,71946.13923215026,68536.18287532109,,
1770649200,69253.49,69841.58,68796.08,69558.44,,,,,0,0,0,0,71854.6411860358,68446.76833925047,,
1770652800,69547.79,70392.39,69077.48,70076.25,,,,,0,0,0,0,71772.23088961346,68388.5815351655,,
1770656400,70077.12,70957.76,69848.38,70590.5,,,,,0,0,0,0,71757.98567831214,68385.90731629202,,
1770660000,70589.55,70987.35,70076,70391.66,,,,,0,0,0,0,71749.22710926,68394.50694865908,,
1770663600,70395.48,71052.61,70243.15,70936.76,,,,,0,0,0,0,71556.92242506742,68395.94038706002,,
1770667200,70936.92,71106.21,70491.78,70730.4,,,,,0,0,0,0,71591.8656192233,68392.42956018123,,
1770670800,70734.17,70801.05,69808.02,70388.52,,,,,0,0,0,0,71583.71755175116,68386.43035950376,,
1770674400,70390.78,70698.22,70264.88,70357.3,,,,,0,0,0,0,71559.52864204865,68386.24283989616,,
1770678000,70353.04,70559.88,70060.56,70114.05,,,,,0,0,0,0,71469.1102066008,68393.32711009134,,
1770681600,70121.72,70229.59,69730.56,69813.8,,,,,0,0,0,0,71367.13748219401,68414.89156848543,,
1770685200,69810.98,70497.15,69804.91,70445.37,,,,,0,0,0,0,71308.333694757,68441.6562682062,,
1770688800,70457.82,70457.82,69976.72,70083.2,,,,,0,0,0,0,71252.17024935191,68446.88979429349,,
1770692400,70082.86,70145.73,69175.35,69482.63,,,,,0,0,0,0,71197.40195927494,68424.80256669408,,
1770696000,69475.38,69879.21,69449.67,69805.75,,,,,0,0,0,0,71164.14007436618,68428.53313105248,,
1770699600,69811.75,69828.05,69193.93,69423.88,,,,,0,0,0,0,71159.32294627404,68412.76525376833,,
1770703200,69418.87,69469.28,68670.39,68897.9,,,,,0,0,0,0,71164.55203879348,68456.50073826525,,
1770706800,68898.37,69174.13,68825.25,68883.56,,,,,0,0,0,0,71148.17017606515,68495.77712721263,,
1770710400,68888.61,69179,68693.96,69098.56,,,,,0,0,0,0,71148.77727347171,68479.28082039657,,
1770714000,69096.81,69366.08,68917.25,69101.16,1,,,,0,0,0,0,71141.54668434983,68527.13623200753,,
1770717600,69104.66,69218.76,68888.08,68889.38,,,1,,0,0,0,0,71160.28448043528,68628.87697702706,,
1770721200,68889.15,69033.05,68430.76,68492.76,,,,,0,0,0,0,71186.5703861232,68570.15386377645,,
1770724800,68494.65,68812.05,68402.3,68572.12,,,,,0,0,0,0,71191.73294675395,68477.87271766363,,
1770728400,68570.89,69101.57,68342.77,68997.68,,,,,0,0,0,0,71098.28495171075,68349.15210021808,,
1770732000,68996.76,69554.17,67888.52,68428.77,,,,,0,0,0,0,70978.48635643907,68162.06653874142,,
1770735600,68426.02,69491.3,68263.93,69270.76,,,,,0,0,0,0,70832.13823033904,68071.24216988786,,
1770739200,69273.29,69788.73,68924.79,69506.64,,,,,0,0,0,0,70664.95324356246,68091.46923015012,,
1770742800,69504.14,69990.82,69304.91,69916.25,,,,,0,0,0,0,70555.85386892986,68094.22741262491,,
1770746400,69921.57,69934.9,68607.3,68883.75,,,,,0,0,0,0,70451.94242552406,68095.50112987404,,
1770750000,68887.01,69290.94,68683.25,69058.18,,,,,0,0,0,0,70336.1195107999,68105.47069851073,,
1770753600,69056.46,69124.75,68615.45,68728.56,,,,,0,0,0,0,70266.33738547305,68096.71762995348,,
1770757200,68727.25,68983.92,68324.55,68632.62,,,,,0,0,0,0,70137.15454123866,68079.62415764731,,
1770760800,68638.13,68834.25,68547.74,68677.02,,,,,0,0,0,0,69998.12982389197,68139.88330336708,,
1770764400,68666.88,68843.78,68489.65,68824.29,,,,,0,0,0,0,69903.06189863787,68125.25508722478,,
1770768000,68824.24,69214.19,68766.11,69179.99,,,,,0,0,0,0,69839.72580950183,68158.64083222757,,
1770771600,69183.43,69267.15,68894.47,68953.86,,,,,0,0,0,0,69780.9170091516,68173.53350491868,,
1770775200,68959.36,69140.05,68594.06,68655.2,,,,,0,0,0,0,69762.27174642729,68169.90881981957,,
1770778800,68663.75,68737.3,67995.83,68161.56,,,,,0,1,0,0,69769.41414035726,68090.85066254716,0,0
1770782400,68163.81,68300.92,67350.48,67562.08,,,,,0,0,0,1,69809.84612090317,67882.19281062222,0,0
1770786000,67564.85,67778.65,67381.21,67395.93,,,,,0,0,0,0,69884.08373046745,67721.97137320567,0,0
1770789600,67392.52,67466.81,66543.48,66786.31,,,,,0,0,0,0,69967.52116379427,67392.09054549127,0,0
1770793200,66789.17,67231.97,66632.6,67015.8,,,,,0,0,0,0,70047.9769827575,67152.35488449356,0,0
1770796800,67016.83,67105.12,66783.76,66979.2,,,,,0,0,0,0,70116.07858747037,66975.12670406219,0,0
1770800400,66982.97,67087.15,66715.61,66859.56,1,,,,0,0,0,0,70138.14671249453,66806.86020408827,0,0
1770804000,66861.08,66878.16,66374.05,66518.23,,,1,,0,0,0,0,70104.41563266607,66615.1495869995,0,0
1770807600,66523.22,67094.28,66500.95,67047.81,,,,,0,0,0,0,70033.29515274255,66448.01093445576,0,0
1770811200,67046.71,67417.23,66967.72,67124.66,,,,,0,0,0,0,69886.9658536377,66364.41599993297,1,1
1770814800,67133.4,67675.81,66799.19,67448.07,,,,,0,0,0,0,69680.85085509127,66301.39678833653,,
1770818400,67448.62,68790.25,66436.89,66576.55,,,,,0,0,0,0,69517.28196119379,66174.90337366569,,
1770822000,66584.86,66806.45,65742.91,66515.43,,,,,0,0,0,0,69414.80678364911,65962.25894577256,,
1770825600,66512.88,67240.55,65937.58,66021.84,,,,,0,0,0,0,69297.88515879653,65812.0844570612,,
1770829200,66018.17,66900.43,65859.97,66506.1,,,,,0,0,0,0,69193.78930076228,65663.71191796125,,
1770832800,66506.78,67294.48,66130.35,67262.71,,,,,0,0,0,0,69088.26588630797,65585.78266007805,,
1770836400,67260.85,67841.99,67103.45,67568.85,,,,,0,0,0,0,68988.18094873558,65603.09176551642,,
1770840000,67568.67,67740.65,67162.67,67539.2,,,,,0,0,0,0,68808.27092543367,65665.5726510274,,
1770843600,67543.24,68323.8,67402.05,67787.77,,,,,0,0,0,0,68648.26076609801,65781.92601848462,,
1770847200,67795.3,67848.19,67348.95,67403.51,,,,,0,0,0,0,68446.60126747005,65893.5984706577,,
1770850800,67412.04,67531.82,66774.4,67071.06,,,,,0,0,0,0,68289.30704420751,65944.13714487886,,
1770854400,67067.58,67674.49,67034.24,67444.44,,,,,0,0,0,0,68212.27531071285,65952.46138973403,,
1770858000,67445.2,68022.81,67443.77,67673.88,,,,,0,0,0,0,68239.76987783663,65948.58326991905,,
1770861600,67674.98,67773.3,67395.2,67410.2,,,,,0,0,0,0,68260.36852284122,65957.65801266344,,
1770865200,67410.97,67569.72,67293.03,67558.93,,,,,0,0,0,0,68271.04286028353,65969.822190305,,
1770868800,67557.91,67653.23,66979.28,66992.82,,,,,0,0,0,0,68284.54243980235,65976.36888884753,,
1770872400,66990.55,67180.03,66644.69,67116.38,,,,,0,0,0,0,68283.01759165243,65971.93692139853,,
1770876000,67119.49,67323.88,66988.51,67086.96,,,,,0,0,0,0,68271.57805697723,66011.46434858264,,
1770879600,67090.02,67300.45,66912.16,67194.17,,,,,0,0,0,0,68268.47728555495,66037.99423361878,,
1770883200,67192.77,67309.14,66864.28,67106.6,,,,,0,0,0,0,68267.20845168771,66034.32685826902,,
1770886800,67112.23,67677.58,67024.8,67530.9,,,,,0,0,0,0,68267.3224109725,66042.55865740673,,
1770890400,67525.26,68015.25,67396.72,67992.05,,,,,0,0,0,0,68111.29830458506,66081.09304389148,,
1770894000,67991.52,68271,67723.16,68072.92,,,,,0,0,0,0,68169.82470342924,66235.09410709997,,
1770897600,68065.88,68147.63,67706.6,67844.85,,,,,0,0,0,0,68223.86446870555,66377.7659030087,,
1770901200,67845.88,68377.56,67665.75,68355.25,,,,,0,0,0,0,68276.95159062256,66578.90368611302,,
1770904800,68352.25,68389.55,67492.87,67599,,,,,0,0,0,0,68347.82010201576,66757.69737939716,,
1770908400,67586.27,67990.74,67007.5,67113.25,,,,,0,0,0,0,68358.72150827323,66749.16261531062,,
1770912000,67119.57,67219.17,65539.93,65834.26,,,,,0,0,0,0,68364.93879635392,66414.26332545892,,
1770915600,65844.89,66248.38,65333.9,65389,,,,,0,0,0,0,68416.86363955744,66108.48019109576,,
1770919200,65395.5,65775.06,65107.17,65571.72,,,,,0,0,0,0,68535.70919542319,65811.01144606514,,
1770922800,65576.75,66101.18,65247.3,65765.63,,,,,0,0,0,0,68577.83041032129,65607.19841571823,,
1770926400,65770.45,66021.9,65190.72,65393,,,,,0,0,0,0,68596.05472567386,65405.26648339264,,
1770930000,65394.21,65874.36,65393.64,65813.35,,,,,0,0,0,0,68571.13679975372,65255.8391122663,,
1770933600,65817.97,66367.57,65620.75,66262.55,,,,,0,0,0,0,68526.36551341937,65153.81593890175,,
1770937200,66265.55,66458.73,66136.62,66245.7,,,,,0,0,0,0,68489.98632208625,65113.45527997997,,
1770940800,66243.87,66497.45,65853.38,65894.51,,,,,0,0,0,0,68440.23247961489,65052.20084764499,,
1770944400,65894.55,66591.59,65894.3,66423.7,,,,,0,0,0,0,68422.19735031419,65005.34571451433,,
1770948000,66427,66735.52,66370.18,66649.58,,,,,0,0,0,0,68395.45066382394,64988.90699019517,,
1770951600,66652.28,66780.6,66446.73,66536.73,,,,,0,0,0,0,68370.1177397657,64977.67040390548,,
1770955200,66537.1,66655.1,66294.69,66308.93,,1,,,0,0,0,0,68339.8535711994,64960.573657838664,,
1770958800,66307.2,66486.68,66168.76,66170.11,,,,,0,0,0,0,68269.98334057833,64938.85724942432,,
1770962400,66171.28,66380.58,65997.08,66352.65,,,,,0,0,0,0,68147.41218859651,64923.10024273478,,
1770966000,66352.82,66551.47,66024.9,66185.98,,,,,0,0,0,0,67969.5394994313,64947.85008874252,,
1770969600,66187.25,66719.75,66171.73,66673.5,,,,,0,0,0,0,67801.2389056174,65003.72730319624,,
1770973200,66674.9,67034.45,66595.04,66943.08,,,,,0,0,0,0,67580.74511549943,65087.13694587603,,
1770976800,66942.75,67086.33,66782.43,66961.95,,,,,0,0,0,0,67318.54763066108,65160.42667750038,,
1770980400,66961.7,67198.51,66767.55,67147.05,,,,,0,0,0,0,67141.36838057688,65180.68251018041,,
1770984000,67145.38,67185.71,66909.1,67064.19,,,,,0,0,0,0,67135.52971185085,65201.66837017931,,
1770987600,67060.97,67604.67,66923.53,67252.36,,,,,0,0,0,0,67287.95853618196,65265.114191251334,,
1770991200,67245.86,68004,66855.48,67721.19,,,,,0,0,0,0,67478.71850210273,65390.66389448551,,
1770994800,67725.23,69296.58,67681.31,68674.83,,1,,,0,0,0,0,67985.247699411,65439.20217636798,,
1770998400,68676.08,69456.65,68528.39,68947,,,,1,0,0,0,0,68400.90415957509,65420.8656406233,,
1771002000,68947,69222.45,68622.02,69025.67,,,,,0,0,0,0,68679.67672564818,65434.78520561681,,
1771005600,69026.44,69394.15,68893.73,69122.2,,,,,0,0,0,0,68962.22636461172,65441.655958040974,,
1771009200,69123.67,69222.75,68914.85,68929.52,,,,,0,0,0,0,69177.43650608079,65435.86881890056,,
1771012800,68925.42,68954.36,68661.8,68763.27,,,,,0,0,0,0,69326.39827205158,65523.954265447,,
1771016400,68765.55,69056.45,68712.93,68880.96,,,,,0,0,0,0,69471.430396352,65632.92355327847,,
1771020000,68880.69,68981.63,68708.88,68966.59,,,,,0,0,0,0,69591.22404575179,65706.42322524353,,
1771023600,68969.72,68974.75,68814,68833.25,,,,,0,0,0,0,69695.0888605916,65786.25432426974,,
1771027200,68833.52,69121.19,68753.79,69078.13,,,,,0,0,0,0,69794.56420976741,65907.32428835233,,
1771030800,69074.15,69100.85,68909.23,68945.61,,,,,0,0,0,0,69860.2438950411,66063.67170093505,,
1771034400,68940.61,68995.32,68829.16,68859.28,,,,,0,0,0,0,69878.13166678508,66278.2568764578,,
1771038000,68857.77,68996.61,68833.02,68956.89,,,,,0,0,0,0,69878.76353160013,66521.148198323,,
1771041600,68957.39,68972.49,68774.5,68778.22,,,,,0,0,0,0,69860.08539716987,66772.7132620746,,
1771045200,68777.24,68884.19,68738.01,68750.18,,,,,0,0,0,0,69835.5001625541,66974.28735756791,,
1771048800,68750.93,68911.32,68713.08,68905.14,,,,,0,0,0,0,69787.59757829504,67166.27596178523,,
1771052400,68907.14,69315.33,68870.73,69194.27,,,,,0,0,0,0,69748.0589840034,67391.95660568496,,
1771056000,69193.3,69843.43,69190.33,69724.66,,,,,0,0,0,0,69714.93980266828,67620.80869754762,,
1771059600,69724.99,69872.48,69559.39,69698.43,,,,,0,0,0,0,69693.70572267249,67880.211292706,,
1771063200,69693.95,69693.95,69565.68,69650.85,,,,,0,0,0,0,69656.71944159617,68256.65259813429,,
1771066800,69649.63,70543.63,69649.6,70486.04,,,,,0,0,1,0,69897.09955957052,68440.0490993749,,
1771070400,70485.54,70511.6,69598.65,69630.56,,,,,0,0,0,0,70068.7391010614,68462.78584182312,,
1771074000,69626.9,69757.92,69206.74,69447.2,,,,,0,0,0,0,70107.48768194126,68500.71817900772,,
1771077600,69448.6,69843.38,69325.54,69690.63,,,,,0,0,0,0,70146.71320913808,68512.19536264839,,
1771081200,69694.61,70026.51,69557.65,69777.02,,,,,0,0,0,0,70213.12763329237,68515.92777735149,,
1771084800,69776.07,69799.48,69274.23,69735.27,,,,,0,0,0,0,70247.9270852925,68559.10461530948,,
1771088400,69730.47,69902.7,69596.76,69718.38,,,,,0,0,0,0,70290.03330339021,68593.16926625534,,
1771092000,69717.63,69837.34,69655.24,69750.73,,,,,0,0,0,0,70318.71611892615,68633.51559351243,,
1771095600,69750.46,69895.43,69603.27,69846.41,,,,,0,0,0,0,70346.7098850041,68669.98990071555,,
1771099200,69857.3,70007.83,69727.68,69999.93,,,,,0,0,0,0,70384.55569165341,68717.43702702993,,
1771102800,70002.18,70230.13,69657.23,69908.57,,,,,0,0,0,0,70441.30265886914,68753.96660245332,,
1771106400,69907.33,70070.2,69755.34,69944.97,,,,,0,0,0,0,70464.37286015761,68805.53218357205,,
1771110000,69944.97,69998.86,69703.75,69797.09,,,,,0,0,0,0,70470.26937237136,68866.87550306671,,
1771113600,69799.69,69838.7,69588.69,69751.3,,,,,0,0,0,0,70451.1589726443,68948.90327142128,,
1771117200,69746.96,69876.6,69339.72,69686.07,,,,,0,0,0,0,70405.05469557884,69039.95964024663,,
1771120800,69686.09,69731.65,69339.77,69473.48,,,,,0,0,0,0,70327.31438628933,69155.16903722739,,
1771124400,69467.26,69972.16,69239.83,69945.08,,,,,0,0,0,0,70299.24256430607,69234.26890864818,,
1771128000,69944.58,70502,69876.03,70168.78,,,,,1,0,0,0,70372.3790498027,69265.93842414017,0,0
1771131600,70168.56,70458.38,70122.75,70257.27,,,,,0,0,0,0,70427.90565850631,69234.65401175516,0,0
1771135200,70254.52,70515.75,70173.75,70391.57,,,,,0,0,0,0,70482.39639401888,69211.07482837244,0,0
1771138800,70391.82,70908.22,70299.45,70808.08,,,,,0,0,1,0,70560.43762821518,69181.10082809567,0,0
1771142400,70812.42,70961.46,70173.98,70425.07,,,,,0,0,0,0,70646.77901246192,69176.67066381763,0,0
1771146000,70426.82,70648.37,70358.08,70406.36,,,,,0,0,0,0,70704.88492900004,69210.0299705268,1,0
1771149600,70406.61,70504.15,70204.69,70412.04,,1,,,0,0,0,0,70738.72689987233,69249.20502681688,,1
1771153200,70412.8,70519.05,70252,70273.27,,,,,0,0,0,0,70770.91494993959,69265.22550971396,,0
1771156800,70273.27,70391.3,69293.92,69296.51,,,,,0,0,0,0,70785.09134392827,69268.35300019014,,0
1771160400,69304.79,69595.68,68767.75,68919.89,,,,,0,0,0,0,70799.37375176947,69130.83966163924,,0
1771164000,68921.02,69196.56,68828.25,69148.48,,,,,0,0,0,0,70848.03177390344,69019.88610994715,,0
1771167600,69148.1,69233.2,68872.76,69083.42,,,,,0,0,0,0,70880.82411142321,68931.07981195289,,0
1771171200,69083.4,69085.65,68776.44,69013.08,,,,,0,0,0,0,70914.71498007214,68827.91526938246,,0
1771174800,69012.9,69074.51,68185.31,68616.75,,,,,0,0,0,0,70923.88838665337,68625.83351948255,,0
1771178400,68608.6,68765,68342.75,68426.27,1,,,,0,0,0,0,70955.21533828687,68477.71228659518,,0
1771182000,68427.02,68535.5,68058.7,68268.67,,,1,,0,0,0,0,70992.45380447828,68296.75119609936,,0
1771185600,68269.17,68535.25,68116.08,68430.86,,,,,0,0,0,0,71018.24197877935,68148.5465744447,,0
1771189200,68435.15,68940.77,68435.13,68837.5,,,,,0,0,0,0,71008.58637134379,68067.62084538826,,0
1771192800,68837.03,69059.24,68787.18,68959.2,,,,,0,0,0,0,70999.29869263497,68029.39369834798,,0
1771196400,68965.25,68969.42,68301.41,68811,,,,,0,0,0,0,70974.07846033739,67943.22272700073,,0
1771200000,68808,69035,68688.45,68834.43,,,,,0,0,0,0,70889.46549022161,67894.4882468982,,
1771203600,68834.93,69017.63,68450.19,68615.91,,,,,0,0,0,0,70800.70054909718,67837.53065315931,,
1771207200,68617.94,68721.8,68239.58,68311.91,,,,,0,0,0,0,70696.25863927352,67774.2853820742,,
1771210800,68316.3,68449.23,68143.11,68410.13,,,,,0,0,0,0,70513.52948279961,67729.64396704588,,
1771214400,68411.8,68867.72,68405.74,68853.76,,,,,0,0,0,0,70277.62093781274,67726.95780859374,,
1771218000,68853.51,68873.22,68286.98,68377.69,,,,,0,0,0,0,70075.30646608518,67766.23824707324,,
1771221600,68371.22,68512.28,68220.05,68439.28,,,,,0,0,0,0,69873.72245950006,67826.56923978089,,
1771225200,68436.3,68658.17,68363.98,68567.71,,,,,0,0,0,0,69616.68283365552,68004.80354342173,,
1771228800,68569.21,68785.52,68533.16,68754,,,,,0,0,0,0,69313.70417162305,68057.63502605708,,
1771232400,68756,69053.2,68738.65,68990.24,,,,,0,0,0,0,69216.05766247709,68058.8749806379,,
1771236000,68990.23,68990.98,68700.43,68795.84,,,,,0,0,0,0,69190.09112726888,68065.14469023368,,
1771239600,68795.12,68904.1,68340.5,68802.98,,,,,0,0,0,0,69148.27129641887,68070.52630615832,,
1771243200,68805.23,69824.61,68801.35,69753.29,,,,,0,0,0,0,69317.86076705353,68068.58809337973,,
1771246800,69750.53,70112.8,68227.52,68400.99,,,,,0,0,0,0,69525.44158238717,68073.5395940152,,
1771250400,68400.49,68711.05,68263.92,68413.06,,,,,0,0,0,0,69524.69166447422,68066.86704551481,,
1771254000,68415.31,68590.75,67286.63,67525.77,,,,,0,0,0,0,69523.62879161723,67878.35377978232,,
1771257600,67530.61,67957.49,67505.91,67872.87,,,,,0,0,0,0,69564.10356942525,67777.01314300581,,
1771261200,67871.12,68061.88,67592.65,67944.02,,,,,0,0,0,0,69574.43027668606,67685.98475421165,,
1771264800,67940.75,68233.83,67826.39,67852.35,,,,,0,0,0,0,69557.4500360533,67644.54863082214,,
1771268400,67853.37,68127.73,67816.36,67906.53,,,,,0,0,0,0,69546.27702498499,67604.6347573371,,
1771272000,67903.03,68553.89,67818.98,68521.76,,,,,0,0,0,0,69519.9725986613,67569.76290506237,,
1771275600,68523.19,68925.14,68417.74,68857.47,,,,,0,0,0,0,69512.32297045126,67569.68263750171,,
1771279200,68852.97,68880.73,68507.74,68588.27,,,,,0,0,0,0,69521.47027063335,67573.69364723508,,
1771282800,68586.3,68976.79,68532.3,68886.53,,,,,0,0,0,0,69543.67060367657,67583.41834298478,,
1771286400,68890.89,69046.1,68696.93,68882.93,,,,,0,0,0,0,69557.105991758,67580.6990568135,,
1771290000,68883.68,68994.57,68567.02,68614.52,,,,,0,0,0,0,69565.69053960788,67585.167170562,,
1771293600,68613.02,69232.38,68377.45,68838.38,,,,,0,0,0,0,69607.89897838669,67591.49529690619,,
1771297200,68838.63,68852.77,68466.72,68468.66,,,,,0,0,0,0,69615.35752049269,67593.68876842727,,
1771300800,68467.19,68682.81,68284.85,68471.9,,,,,0,0,0,0,69611.7732082182,67588.29397862266,,
1771304400,68470.65,68496.89,67893.5,68236.33,,,,,0,0,0,0,69587.7167334664,67560.63340061756,,
1771308000,68238.33,68505.67,68230.15,68404.68,,,,,0,0,0,0,69566.76314260314,67560.9389384947,,
1771311600,68401.18,68468.12,68157.66,68386.48,,,,,0,0,0,0,69550.3683956106,67554.52370354721,,
1771315200,68386.13,68468.79,68125.15,68166.93,,,,,0,0,0,0,69396.91907157615,67561.62718553125,,
1771318800,68167.94,68297.25,67983.71,68110.12,,,,,0,0,0,0,69119.75054500376,67548.56507371344,,
1771322400,68111.17,68176.53,67698.3,67828.97,1,,,,0,0,0,0,69109.75998597691,67506.76403042235,,
1771326000,67830.47,67916.98,67680.16,67836.85,,,1,,0,0,0,0,69117.89831874204,67575.28398966731,,
1771329600,67835.85,68286.66,67820.91,67905.59,,,,,0,0,0,0,69106.03643334907,67622.04372996977,,
1771333200,67904.59,68349.91,67732.87,68121.72,,,,,0,0,0,0,69098.63358802484,67643.88040500777,,
1771336800,68121.72,68327.95,66713.98,66866.42,,,,,0,0,0,0,69097.35240134472,67407.77352988525,,
1771340400,66867.26,67396.66,66605.25,67383.38,,,,,0,0,0,0,69174.74202119085,67194.44677774068,,
1771344000,67383.68,68143.3,67320.77,67515.27,,,,,0,0,0,0,69167.42808958553,67140.47819596957,,
1771347600,67518.27,67711.73,66878,67234.33,,,,,0,0,0,0,69142.23430195233,67003.60180361778,,
1771351200,67235.05,68210.27,67122.58,68088.23,,,,,0,0,0,0,69097.37030114622,66923.4702926578,,
1771354800,68089.75,68230.33,67737.39,67783.43,,,,,0,0,0,0,69035.1386859053,66914.36643198,,
1771358400,67785.28,67909.38,67485.38,67747.87,,,,,0,0,0,0,68954.8149626536,66903.68344246797,,
1771362000,67734.33,67916.23,67525.63,67667.16,,,,,0,0,0,0,68871.03394012072,66898.69497156204,,
1771365600,67666.19,67773.75,67496.73,67523.93,,,,,0,0,0,0,68720.8552920382,66888.74883111902,,
1771369200,67521.7,67614.6,67379.94,67497.27,,,,,0,0,0,0,68642.8541284997,66884.79701882359,,
