time,open,high,low,close,(blank),(blank),Chars,(blank),(blank),(blank),(blank),Bullish Micro Trend,Bearish Micro Trend,Alpha Track,Volume
1633737600,53961.75,55503.505,53687.4225,54966.9725,,0,0,0,0,0,0,1,0,47682.53466110149,10073.35448772
1633824000,54971.6475,56533.9,53336.705,54696.93,,0,0,0,0,0,0,1,0,48461.9119209791,14462.45232805
1633910400,54677.15,57881.68,54444.5175,57493.035,,1,0,0,0,1,0,1,0,49465.37004087031,19174.69068278
1633996800,57487.2875,57684.5575,53928.4425,56007.4425,,0,0,0,0,0,0,1,0,50192.2669807736,24193.81086271
1634083200,56004.3125,57775.755,54247.0725,57376.32,,0,0,0,0,1,0,1,0,50990.495094020975,22447.54661141
1634169600,57379.6475,58537.7825,56823.96,57356.9225,,0,0,0,0,0,0,1,0,51697.875916907535,17796.50200865
1634256000,57359.2725,62910.11,56880.4025,61668.5875,,1,0,0,0,0,0,1,0,52805.732759473365,39652.30240046
1634342400,61688.45,62367.02,60143.855,60871.4575,,0,0,0,0,0,0,1,0,53701.92439730966,14261.22045404
1634428800,60874.1125,61705.8575,58928.515,61532.1675,,0,0,0,0,0,0,1,0,54571.951408719695,13363.02858408
1634515200,61527.5475,62679.65,59681.7175,62048.745,,0,0,0,0,0,0,1,0,55402.70625219528,31575.13111449
1634601600,62026.64,64486.28,61328.75,64280.3625,,0,0,0,0,0,0,1,0,56389.11250195136,26145.07834907
1634688000,64292.1875,66998.105,63535.1775,66023.1025,,0,0,0,0,0,0,1,0,57459.55583506787,28363.36690858
1634774400,66029.0125,66648.9725,59854.505,62210.005,,0,0,0,0,0,0,1,0,57987.38352006032,36822.1356954
1634860800,62204.89,63752.7,59996.985,60693.4425,,0,0,0,0,0,0,1,0,58288.05674005362,25218.89578415
1634947200,60689.78,61736.1975,59635.73,61316.555,,0,0,0,0,0,0,1,0,58624.55654671432,9608.64976629
1635033600,61301.285,61480.9075,59515.2225,60875.2975,,0,0,0,0,0,0,1,0,58874.63887485717,12008.74579284
1635120000,60862.76,63715.95,60655.5,63087.9,,0,0,0,0,0,0,1,0,59342.77899987303,15967.03086333
1635206400,63089.0325,63292.3475,59835.3175,60319.11,,0,0,0,0,0,0,0,0,59447.44196923049,17977.30081577
1635292800,60333.04,61488.525,58110.1525,58473.77,,0,0,0,0,0,0,0,0,59358.531561704905,28153.10553504
1635379200,58482.7425,62500.085,57381.72,60600.135,,0,0,0,0,0,0,0,0,59422.990694189226,30060.7944458
1635465600,60601.56,62968.385,60187.07,62279.4025,,0,0,0,0,0,0,1,0,59422.990694189226,24121.88271299
1635552000,62274.69,62373.345,60705.6625,61899.5925,,0,0,0,0,0,0,1,0,59422.990694189226,10384.22874981
1635638400,61898.1475,62444.16,60013,61357.63,,0,0,0,0,0,0,0,0,59422.990694189226,12569.99692544
1635724800,61359.0625,62497.5,59484.82,60947.0975,,0,0,0,0,0,0,0,0,59422.990694189226,18255.54186009
1635811200,60951.91,64311.5,60669.21,63266.1025,,0,0,0,0,0,0,1,0,59422.990694189226,21642.38773314
1635897600,63269.015,63558.8625,60252.19,62937.0925,,0,0,0,0,0,0,1,0,59422.990694189226,19252.34458339
1635984000,62937.955,63129.99,60705.5325,61450.845,,0,0,0,0,0,0,0,0,59422.990694189226,15411.6724894
1636070400,61443.3825,62984.2525,60781.9675,61016.1575,,0,0,0,0,0,0,0,0,59422.990694189226,14694.70736968
1636156800,61008.6225,61599.7475,60121.1775,61543.7625,,0,0,0,0,0,0,0,0,59422.990694189226,9649.62308879
1636243200,61539.35,63317.475,61397.2175,63312.7675,,0,0,0,0,0,0,1,0,59422.990694189226,8889.46237434
1636329600,63313.0675,67792.0125,63313.0675,67556.4625,,0,0,0,0,0,0,1,0,59422.990694189226,25814.54830738
1636416000,67551.1575,68540.59,66272.5675,66947.1225,,0,0,0,0,0,0,1,0,59422.990694189226,21627.64700538
1636502400,66943.36,68997.75,62821.195,64936.2625,,0,0,0,0,0,0,1,0,59422.990694189226,30988.10425738
1636588800,64929.27,65606.06,64129.965,64822.07,,0,0,0,0,0,0,1,0,59422.990694189226,14793.78062663
1636675200,64805.79,65481.26,62442.585,64153.3275,,0,0,0,0,0,0,0,0,59422.990694189226,20967.64285647
1636761600,64147.49,64984.84,63404.665,64406.96,,0,0,0,0,0,0,0,0,59422.990694189226,8507.90621111
1636848000,64403.79,65507.465,63607.715,65502.47,,0,0,0,0,0,0,1,0,59422.990694189226,9266.37968888
1636934400,65502.4725,66354.41,63376.5025,63617.4125,,0,0,0,0,0,0,0,0,59422.990694189226,15701.38456209
1637020800,63617.945,63620.4875,58611.3025,60127.2875,,0,0,0,0,0,0,0,1,59422.990694189226,38115.66955032
1637107200,60114.9425,60847.795,58455.4,60348.1,,0,0,1,0,0,0,0,1,59422.990694189226,28864.76188073
1637193600,60364.3125,60974.0625,56514.1925,56912.3075,,0,0,0,0,0,0,0,1,59422.990694189226,40668.03817938
1637280000,56907.94,58399.6675,55174.75,58067.5975,,0,0,1,0,0,0,0,1,59422.990694189226,25721.22336903
1637366400,58241.5675,59861.175,57431.205,59739.2175,,0,0,0,0,0,0,0,1,59422.990694189226,10911.26799966
1637452800,59734.23,60026.0275,58544.04,58794.32,,0,0,0,0,0,0,0,1,59422.990694189226,9204.35786992
1637539200,58689.245,59300.8225,55637.9325,56312.4125,,0,0,0,0,0,0,0,1,59422.990694189226,23295.11936487
1637625600,56340.57,57868.97,55383.145,57573.43,,0,0,0,0,0,0,0,1,59422.990694189226,21179.83363563
1637712000,57571.15,57709.94,55923.0375,57180.3325,,0,0,0,0,0,0,0,1,59422.990694189226,17199.23482028
1637798400,57167.12,59422.46,57046.555,58971.925,,0,0,0,0,0,0,0,0,59422.990694189226,15112.42711735
1637884800,58983.1475,59194.04,53539.2575,53871.2875,,0,1,0,0,0,1,0,1,59391.52523404813,37522.13627475
1637971200,53745.595,55333.3925,53648.1175,54775.655,,0,0,0,0,0,0,0,1,59286.010798715084,12461.34033995
1638057600,54760.62,57450.68,53479.41,57322.77,,0,0,0,0,0,0,0,0,59175.49054021987,11976.78471593
1638144000,57319.83,58874.06,56742.4,57838.79,,0,0,0,0,0,0,0,0,59026.96825797322,18899.36667019
1638230400,57838.34,59200.38,55970.35,57014.33,,0,1,0,0,0,0,0,0,58803.34178486508,25823.91515245
1638316800,56962.59,59103.77,56530,57213.37,,0,0,0,0,0,0,0,0,58626.906018206646,23623.33411378
1638403200,57179.74,57359.86,55848.27,56552.32,,0,0,0,0,0,0,0,1,58396.39646062813,19234.26719145
1638489600,56529.34,57592.54,52023.94,53683.26,,0,0,0,0,0,0,0,1,57872.71463166944,27086.50789008
1638576000,53687.57,53880.95,41631.28,49231.66,,0,0,0,0,0,0,0,1,56912.597450372836,58312.92971242
1638662400,49347.03,49767.39,47965.8,49409.58,,0,0,0,0,0,0,0,1,56078.92884477585,30920.45676099
1638748800,49341.93,50986.65,47196.01,50547.88,,0,0,0,0,0,0,0,1,55464.36786202298,32207.74557113
1638835200,50543.04,51935.25,50078.81,50644.37,,0,0,0,0,0,0,0,1,54928.81254402042,18889.73728319
1638921600,50619.87,51196.91,48702.93,50518.96,,0,0,0,0,0,0,0,1,54438.82892801814,18053.59510065
1639008000,50535.33,50804.94,47322.31,47658.92,,0,0,0,0,0,0,0,1,53685.5057137939,21400.53060256
1639094400,47572.78,49791.19,47009.3,47229.01,,0,1,0,0,0,0,0,1,52968.11730115013,22090.70756616
1639180800,47492.5,49493.8,47037.41,49369.71,,0,0,0,0,0,0,0,1,52568.294267689,14706.47222791
1639267200,49418.7,50764.21,48679.56,50112.02,,0,0,0,0,0,0,0,1,52295.37490461244,13924.56708074
1639353600,50020.94,50164.22,45851.79,46718.8,,0,1,0,0,0,0,0,1,51675.75547076661,29380.63080161
1639440000,46805.64,48684.88,46318.52,48378.82,,0,0,0,0,0,0,0,1,51309.429307348095,23306.72210802
1639526400,48404.61,49468.49,46604.75,48895.13,,0,0,0,0,0,0,0,1,51041.173828753854,28868.98663939
1639612800,48910.61,49460.07,47531.2,47656.12,,0,0,0,0,0,0,0,1,50665.05673667009,17878.98868214
1639699200,47692.79,48002.84,45549.31,46216.71,,0,1,0,0,0,0,0,1,50170.79598815119,24726.97183003
1639785600,46118.38,47355.62,45552.77,46893.49,,0,0,0,0,0,0,0,1,49806.65087835661,11133.62593023
1639872000,46860.38,48256.69,46456.81,46724.12,,0,0,0,0,0,0,0,1,49464.1474474281,13112.20861201
1639958400,46589.44,47498.07,45593.54,46921.46,,0,0,0,0,0,0,0,1,49181.62661993608,21123.67330179
1640044800,46925.73,49335.04,46663.84,48948.51,,0,0,0,0,0,0,0,0,49156.82682794631,21547.99008111
1640131200,48920.62,49598.23,48462.51,48625.01,,0,0,0,0,0,0,0,0,49110.763305900095,14525.93809432
1640217600,48493.68,51399.57,48047.23,50825.37,,0,0,0,0,0,0,1,0,49157.77373458002,21822.76296224
1640304000,50804.48,51816,50485.97,50835.68,,0,0,0,0,0,0,1,0,49157.77373458002,15876.51611457
1640390400,50858.64,51165.55,50230.29,50440.34,,0,0,0,0,0,0,0,0,49157.77373458002,7790.11233988
1640476800,50425.83,51281.06,49451.85,50801.7,,0,0,0,0,0,0,1,0,49157.77373458002,9209.44819339
1640563200,50818.91,52103.63,50477.49,50713.28,,0,0,0,0,0,0,0,0,49157.77373458002,14965.08874487
1640649600,50610.33,50647.13,47311.01,47564.01,,0,0,0,0,0,0,0,1,49157.77373458002,29561.99755785
1640736000,47574.12,48144.09,46115.54,46471.03,,0,0,0,0,0,0,0,1,49157.77373458002,25355.05460811
1640822400,46354.91,47924.79,45952.52,47141.1,,0,0,0,0,0,0,0,1,49157.77373458002,32323.91299602
1640908800,47143.37,48583.53,45628.36,46195.56,,0,0,0,0,0,0,0,1,49157.77373458002,24461.77884294
1640995200,46252.09,47953,46242.47,47746.11,,0,0,0,0,0,0,0,0,49157.77373458002,12664.0772246
1641081600,47686.69,47952.91,46669.53,47323.62,,0,0,0,0,0,0,0,1,49157.77373458002,9154.80135544
1641168000,47274.71,47577.04,45702.55,46446.75,,0,0,0,0,0,0,0,1,49157.77373458002,14541.78189762
1641254400,46416.36,47504.19,45537.8,45838.87,,0,0,0,0,0,0,0,1,49154.85352741901,20843.96171606
1641340800,45890.21,47013.29,42643.12,43452.83,,0,0,0,0,0,0,0,1,49048.62798731639,33134.63682443
1641427200,43482.42,43758.82,42462.88,43115.92,,0,0,0,0,0,0,0,1,48609.802731142634,28544.57941118
1641513600,43032.41,43125.77,40655.39,41543.69,,0,0,0,0,0,0,0,1,47824.679094349005,35358.22962484
1641600000,41618.99,42276.26,40563.57,41687,,0,0,1,0,0,0,0,1,47142.71475053245,19981.80875569
1641686400,41666.76,42772.86,41269.13,41865.65,,0,0,0,0,0,0,0,1,46556.37422269551,14973.11177914
1641772800,41883.5,42248.16,39896.66,41837.29,,0,0,0,0,0,0,0,1,46032.03153128489,33330.20749141
1641859200,41829.85,43127.26,41297.98,42734.84,,0,0,0,0,0,0,0,1,45665.67691669768,26033.41141842
1641945600,42794.49,44283.76,42472.67,43929.15,,0,0,0,0,0,0,0,0,45472.72948150904,22107.3246395
1642032000,43921.14,44443.4,42358.67,42566.66,,0,0,0,0,0,0,0,1,45149.832872452476,20197.00719245
1642118400,42530,43469.64,41798.03,43092.97,,0,0,0,0,0,0,0,1,44921.29255329109,18146.28095722
1642204800,43062.33,43771.04,42538.93,43111.45,,0,0,0,0,0,0,0,0,44720.19893625874,8476.35098625
1642291200,43099.11,43489.16,42644.59,43108.81,,0,0,0,0,0,0,0,0,44541.15572111888,8647.30536841
1642377600,43077.48,43173.41,41589.09,42244.92,,0,1,0,0,0,0,0,1,44286.01841877233,14120.21459371
1642464000,42256.15,42681.19,41300.16,42376.79,,0,0,0,0,0,0,0,1,44073.88192779762,17640.43599346
1642550400,42385.36,42582.33,41146.63,41690.96,,0,0,0,0,0,0,0,1,43809.112824708995,19808.5052573
1642636800,41706.74,43489.52,40559.86,40675.73,,0,0,0,0,0,0,0,1,43460.95917751911,23773.83434381
1642723200,40760.06,41121.02,35509.5,36462.45,,0,0,0,0,0,0,0,1,42683.347046683644,66189.41576359
1642809600,36486.55,36798.75,34115.29,35064.16,,0,0,0,0,0,0,0,1,41836.77070816324,40291.48420124
1642896000,35141.41,36490.55,34618.08,36292.06,,0,0,0,0,0,0,0,1,41220.691740589544,22611.90917086
1642982400,36172.62,37648.12,32992.55,36706.69,,0,0,0,0,0,0,0,1,40719.13599163515,53228.39622815
1643068800,36616.82,37521.84,35754.82,36974.02,,0,0,0,0,0,0,0,1,40303.01199256458,27772.41444652
1643155200,36974.81,38781.63,36282.66,36838.86,,0,0,0,0,0,0,0,1,39918.106215612956,37118.8470959
1643241600,36879.06,37245.35,35526.14,37180.02,,0,0,0,0,0,0,0,1,39613.874413878184,31522.36450879
1643328000,37181.8,38016.6,36159.46,37747.68,,0,0,0,0,0,0,0,1,39406.51947900283,28157.56677578
1643414400,37756.65,38714.12,37309.76,38180.95,,0,0,0,0,0,0,0,0,39270.34509244696,16414.97901598
1643500800,38116.16,38358.67,37403.17,37929.9,,0,0,0,0,0,0,0,0,39121.7083688368,12665.08046217
1643587200,37913.28,38779.34,36651.03,38498.99,,0,0,0,0,0,0,0,0,39057.33704285597,25428.02055863
1643673600,38497.02,39288.75,38035.6,38723.35,,0,0,0,0,0,0,0,0,39030.01823959831,23152.36087529
1643760000,38739.08,38883.73,36606.38,36914.92,,0,1,0,0,0,0,0,1,38932.61244017949,19266.56518683
1643846400,36921.39,37390.62,36266.35,37322.6,,0,0,0,0,0,0,0,1,38932.61244017949,17626.2887399
1643932800,37325.51,41780.8,37059.76,41595.79,,0,0,0,0,0,0,1,0,38932.61244017949,32944.05516265
1644019200,41609.07,41969,40946.39,41418.02,,0,0,0,0,0,0,1,0,38932.61244017949,16085.65248106
1644105600,41422.08,42701.89,41128.25,42417.63,,0,0,0,0,0,0,1,0,38932.61244017949,9631.41523643
1644192000,42419.63,44532.39,41688.55,43869.2,,0,0,0,0,0,0,1,0,38932.61244017949,28697.7895197
1644278400,43879.07,45515.27,42905.98,44133.22,,0,0,0,0,0,0,1,0,38932.61244017949,25712.19177216
1644364800,44089.95,44853.82,43170.46,44420.56,,0,0,0,0,0,0,1,0,38932.61244017949,18471.33520218
1644451200,44416.64,45866.71,43219.87,43528.61,,0,0,0,0,0,0,1,0,38932.61244017949,30002.0278194
1644537600,43533.39,43976.66,41991.63,42397.41,,0,0,0,0,0,0,1,0,38932.61244017949,26460.79461816
1644624000,42394.52,43042.28,41755.81,42242.26,,0,0,0,0,0,0,0,0,38932.61244017949,11865.11481027
1644710400,42239.14,42773.05,41887.56,42073.76,,0,0,0,0,0,0,0,0,38932.61244017949,8224.27589122
1644796800,42074.56,42863.26,41575.24,42550.24,,0,0,0,0,0,0,1,0,38932.61244017949,18983.30135096
1644883200,42560.06,44776.3,42457.81,44573.39,,0,0,0,0,0,0,1,0,38932.61244017949,19190.29503422
1644969600,44574.41,44579.93,43309.36,43888.51,,0,0,0,0,0,0,1,0,38932.61244017949,13420.1093795
1645056000,43894.58,44191.7,40091.38,40546.12,,0,0,0,0,0,0,0,1,38932.61244017949,26319.71462027
1645142400,40538.77,40977.97,39436.35,39993.25,,0,0,0,0,0,0,0,1,38932.61244017949,22845.10965423
1645228800,39996.5,40462.57,39644.95,40104.1,,0,0,0,0,0,0,0,1,38932.61244017949,8195.20540155
1645315200,40101.21,40144.23,37994.3,38386.55,,0,0,0,0,0,0,0,1,38932.61244017949,15774.25300907
1645401600,38391.53,39495.65,36810.66,37032.64,,0,0,0,0,0,0,0,1,38932.61244017949,30801.97898482
1645488000,37026.12,38450.5,36363.75,38259.84,,0,0,1,0,0,0,0,1,38932.61244017949,29907.5124529
1645574400,38260.84,39282.1,37072.25,37261.73,,0,0,0,0,0,0,0,1,38932.61244017949,21834.02780447
1645660800,37262.01,39729.11,34329.29,38353.01,,0,0,0,0,0,0,0,1,38932.61244017949,62862.04321931
1645747200,38351.44,39719.14,38027.76,39232.14,,0,0,0,0,0,0,0,0,38932.61244017949,27917.25315712
1645833600,39237.21,40308.98,38599.38,39133.73,,0,0,0,0,0,0,0,0,38932.61244017949,12195.57672184
1645920000,39139.87,39879.78,37017.28,37711.29,,0,0,0,0,0,0,0,1,38928.00280842238,20770.21304737
1646006400,37712.31,44236.02,37460.14,43188.92,,0,0,0,0,0,0,1,0,38928.00280842238,38771.81698468
1646092800,43201.82,44977.36,42852.58,44438.27,,0,0,0,0,0,0,1,0,38928.00280842238,35596.20391359
1646179200,44439.96,45352.71,43352.22,43926.92,,0,0,0,0,0,0,1,0,38928.00280842238,25852.9618935
1646265600,43925.65,44109.19,41822.22,42466.71,,0,0,0,0,0,0,1,0,38928.00280842238,27213.34511279
1646352000,42467.35,42519.83,38585.79,39161.89,,0,0,0,0,0,0,0,1,38928.00280842238,36437.83339015
1646438400,39160.35,39616.73,38601.54,39406.8,,0,0,0,0,0,0,0,1,38928.00280842238,11329.22401519
1646524800,39401.93,39701.48,38100.06,38423,,0,0,0,0,0,0,0,1,38928.00280842238,14492.2891595
1646611200,38412.97,39552.59,37166.86,38008.62,,0,1,0,0,0,0,0,1,38928.00280842238,27026.3565137
1646697600,38000.69,39376.12,37869.55,38752.44,,0,0,0,0,0,0,0,1,38928.00280842238,25950.65020428
1646784000,38753.58,42592.68,38670.18,41964.16,,0,0,0,0,0,0,1,0,38928.00280842238,33695.84768598
1646870400,41952.6,42048.38,38562.48,39438.05,,0,0,0,0,0,0,0,0,38928.00280842238,29498.76946813
1646956800,39433.9,40240.74,38246.21,38735.35,,0,0,0,0,0,0,0,1,38928.00280842238,22550.06523716
1647043200,38734.32,39474.46,38668.21,38809.19,,0,0,0,0,0,0,0,0,38928.00280842238,8502.9989639
1647129600,38803.72,39309.96,37592.35,37790.82,,0,1,0,0,0,0,0,1,38912.80325197208,11556.33231736
1647216000,37785.75,39909.2,37572.55,39673.63,,0,0,0,0,0,0,0,0,38932.77881037122,19398.58080976
1647302400,39679.69,39908.84,38139.39,39311.59,,0,0,0,0,0,0,0,0,38944.87939494031,19981.88854547
1647388800,39307.23,41705.33,38846.01,41134.5,,0,0,0,0,0,0,1,0,38944.87939494031,37852.35075474
1647475200,41133.7,41480.98,40512.98,40951.81,,0,0,0,0,0,0,1,0,38944.87939494031,20609.52625561
1647561600,40950.66,42369.16,40139.42,41782.51,,0,0,0,0,0,0,1,0,38944.87939494031,22884.99284746
1647648000,41779.98,42403.4,41543.49,42228.16,,0,0,0,0,0,0,1,0,38944.87939494031,11303.66574637
1647734400,42229.39,42319.17,40932.14,41277.41,,0,0,0,0,0,0,0,0,38944.87939494031,10979.93121986
1647820800,41291.68,41576.99,40516.26,41027.61,,0,0,0,0,0,0,0,0,38948.14313596464,15415.6733293
1647907200,41017.81,43372.45,40899.99,42382.59,,0,0,0,0,0,0,1,0,39024.25957666031,27239.4785142
1647993600,42380.32,43037.8,41783.5,42910.55,,0,0,0,0,0,0,1,0,39269.838212815535,18804.62224258
1648080000,42906.53,44244.48,42629.48,44008.86,,0,0,0,0,0,0,1,0,39796.39618916936,27841.21168141
1648166400,44009.1,45124.29,43605.88,44325.51,,0,0,0,0,0,0,1,0,40299.63105703943,25527.14462736
1648252800,44331.57,44810.23,44106.48,44542.83,,0,0,0,0,0,0,1,0,40771.097606257266,9190.23220864
1648339200,44545.73,46953.03,44448.72,46856.67,,0,0,0,0,1,0,1,0,41447.27231667312,14613.91164359
1648425600,46852.57,48222.96,46675.45,47140.78,,0,0,0,0,0,0,1,0,42079.88428148722,26130.54942213
1648512000,47146.63,48128.85,46859.19,47454.07,,0,0,0,0,0,0,1,0,42677.01602798863,20193.63054315
1648598400,47450.46,47715.01,46558.45,47069.52,,0,0,0,0,0,0,1,0,43165.07202487878,16722.44621691
1648684800,47081.31,47620.79,45228.06,45526.92,,0,0,0,0,0,0,1,0,43427.49957767002,21998.27310173
1648771200,45520.97,46732.31,44245.62,46308.14,,0,0,0,0,0,0,1,0,43747.570735706686,25195.36936661
1648857600,46305.9,47211.05,45655.74,45821.46,,0,0,0,0,0,0,1,0,43978.00287618372,11024.29389123
1648944000,45821.98,47455.7,45562.3,46415.99,,0,0,0,0,0,0,1,0,44248.89033438552,11528.99648725
1649030400,46420.72,46891.44,45132.91,46602.28,,0,0,0,0,0,0,1,0,44510.37807500934,18336.78982081
1649116800,46580.72,47193.33,45370.03,45498.32,,0,0,0,0,0,0,0,0,44620.1494000083,18208.10985163
1649203200,45506.57,45531.87,43112.19,43181.76,,0,0,0,0,0,0,0,1,44461.767416353316,33538.81175733
1649289600,43173.92,43904.42,42744.05,43461.88,,0,0,0,0,0,0,0,1,44360.6866900701,17055.74128883
1649376000,43458.09,43985.73,42115.73,42281.62,,0,0,0,0,0,0,0,1,44203.70947171361,16631.78498126
1649462400,42267.51,42807.6,42123.63,42767.81,,0,0,0,0,0,0,0,1,44172.671272174135,6320.40039511
1649548800,42774.7,43435.06,41869.98,42155.88,,0,0,0,0,0,0,0,1,44172.671272174135,8166.83506326
1649635200,42161.99,42417.74,39219.44,39532.17,,0,0,0,0,0,1,0,1,44172.671272174135,24507.66468571
1649721600,39536.79,40693.12,39266.22,40087.3,,0,0,1,0,0,0,0,1,44172.671272174135,19499.50775224
1649808000,40090.95,41556.94,39583.21,41144.7,,0,0,0,0,0,0,0,1,44172.671272174135,16563.6268696
1649894400,41149.44,41499.43,39580.03,39953.82,,0,0,0,0,0,1,0,1,44172.671272174135,14999.77063051
1649980800,39957.1,40862.57,39785.8,40563.6,,0,0,0,0,0,0,0,1,44172.671272174135,9060.14273012
1650067200,40565.32,40700.54,40012.57,40389.5,,0,0,0,0,0,0,0,1,44172.049927058564,5337.31284741
1650153600,40384.85,40612.56,39562.29,39687.65,,0,1,0,0,0,1,0,1,44150.522533997406,6577.90730181
1650240000,39674.59,41087.55,38556.58,40809.49,,0,0,0,0,0,0,0,1,44111.468104447136,19672.95931064
1650326400,40810.1,41780.46,40585.35,41503.85,,0,0,0,0,0,0,0,0,44056.910662750626,13812.46503742
1650412800,41496.42,42218.37,40899.69,41375.16,,0,0,0,0,0,0,0,0,43976.17431301276,18503.94921352
1650499200,41375.89,43003.88,39777.82,40481.15,,0,0,0,0,0,0,0,1,43748.48297741428,23784.95619055
1650585600,40486.74,40802.88,39175.31,39719.22,,0,0,0,0,0,0,0,1,43311.1152692529,22255.39587353
1650672000,39711.92,39981.3,39301.75,39440.84,,0,1,0,0,0,0,0,1,42881.084683780355,8661.11762859
1650758400,39448.61,39933.62,38995.74,39465.69,,0,0,0,0,0,0,0,1,42501.59638558254,8640.32757391
1650844800,39460.95,40605.66,38208.88,40440.55,,0,0,0,0,0,0,0,0,42272.59123162892,28261.55112139
1650931200,40444.29,40794.44,37693.25,38123.48,,0,0,0,0,0,0,0,1,41811.57887255903,30243.66535855
1651017600,38117.16,39468.68,37893.12,39252.85,,0,0,1,0,0,0,0,1,41527.27566449691,26724.17364061
1651104000,39252.42,40376.47,38864.71,39748.89,,0,0,0,0,0,0,0,0,41329.677257330586,22609.72647441
1651190400,39748.42,39921.99,38156.71,38592.08,,0,0,0,0,0,0,0,1,41025.49978429385,19111.00365267
1651276800,38595.69,38789.62,37596.05,37648.79,,0,0,0,0,0,0,0,1,40650.30980826119,9098.19885687
1651363200,37644.98,38668.42,37403.24,38479.3,,0,0,1,0,0,0,0,1,40409.086496232165,11375.32192019
1651449600,38475.51,39169.7,38037.35,38511.75,,0,0,0,0,0,0,0,1,40198.27132998415,22946.27602449
1651536000,38507.81,38640.08,37511.38,37725.77,,0,0,0,0,0,0,0,1,39923.548959985914,22238.52987195
1651622400,37728.01,40032.42,37664.88,39680.04,,0,0,0,0,0,0,0,0,39896.492408876366,27924.27270891
1651708800,39678.74,39840.3,35538.6,36541.63,,0,0,0,0,0,0,0,1,39523.72991900121,39682.45974271
1651795200,36540.54,36653.15,35264.49,36010.24,,0,0,0,0,0,0,0,1,39133.342150223296,35575.98061093
1651881600,36010.16,36116.92,34779.46,35461.25,,0,0,0,0,0,0,0,1,38725.33191130959,14504.46665765
1651968000,35462.2,35497.62,33707.22,34027.56,,0,0,0,0,0,0,0,1,38203.35725449741,29984.74345037
1652054400,34035.88,34225.88,30027.24,30076.35,,0,0,0,0,0,0,0,1,37300.35644844214,78945.72581619
1652140800,30067.43,32645.62,29741.87,31001.31,,0,0,0,0,0,0,0,1,36600.46239861523,77363.95989593
1652227200,31004.06,32150.74,27714.29,28991.23,,0,0,0,0,0,1,0,1,35754.99213210242,93749.98635484
1652313600,28993.17,30092.4,25365.62,28928.01,,0,1,0,0,0,0,0,1,34996.43856186882,106844.40995227
1652400000,28937,30977.75,28679.35,29234,,0,0,1,0,0,0,0,1,34356.16761055006,47451.86043626
1652486400,29237.6,30280.22,28578.66,30040.99,,0,0,0,0,0,0,0,1,33876.70343160005,21813.11826869
1652572800,30046.96,31405.52,29444.3,31293.29,,0,0,0,0,0,0,0,1,33589.6574947556,21205.42564249
1652659200,31287.47,31288.29,29061.24,29832.75,,0,0,0,0,0,1,0,1,33172.223328671644,30938.9183083
1652745600,29838.75,30745.25,29411.65,30414.61,,0,0,0,0,0,0,0,1,32865.821847708125,26196.88120932
1652832000,30414.26,30667.54,28602.82,28672.03,,0,1,0,0,0,1,0,1,32399.844975740554,36475.3059383
1652918400,28667.77,30502.21,28649.15,30283.19,,0,0,0,0,0,0,0,1,32164.66108954716,36784.85453376
1653004800,30278.32,30727.4,28695.29,29166.42,,0,0,0,0,0,0,0,1,31831.523190708584,41807.2387075
1653091200,29168.29,29611.59,28919.32,29410.96,,0,0,0,0,0,0,0,1,31562.571725074293,11859.15680153
1653177600,29400.27,30467.74,29214.78,30264.11,,0,0,0,0,0,0,0,0,31422.980711582855,15787.24648156
1653264000,30260.6,30630.21,28841.88,29075.93,,0,1,0,0,0,0,0,1,31190.649868431177,31784.10146462
1653350400,29077.88,29811.31,28631.6,29630.68,,0,0,0,0,0,0,0,1,31072.035925116987,22864.95311372
1653436800,29627.35,30189.57,29308.91,29511.36,,0,0,0,0,0,0,0,1,31033.126395334315,22573.26334669
1653523200,29511.88,29852.83,27877.5,29175.27,,0,0,0,0,0,0,0,1,31033.126395334315,36591.52681768
1653609600,29169.81,29363.81,28242.22,28586.94,,0,1,0,0,0,0,0,1,31033.126395334315,29054.02361782
1653696000,28596.1,29231.76,28497.76,29013.09,,0,0,0,0,0,0,0,1,31033.126395334315,10125.96224456
1653782400,29013.88,29554.01,28813.58,29449.54,,0,0,0,0,0,0,0,0,31033.126395334315,9568.08512186
1653868800,29451.01,32199.46,29266.54,31719.73,,0,0,0,0,0,0,1,0,31033.126395334315,35842.82829235
1653955200,31706.31,32384.54,31195.22,31775.89,,0,0,0,0,0,0,1,0,31033.126395334315,27736.86807338
1654041600,31781.64,31952.54,29313.75,29787.13,,0,0,0,1,0,0,0,0,31033.126395334315,36365.88679716
1654128000,29789.19,30865.18,29567.27,30433.5,,0,0,0,0,0,0,0,0,31033.126395334315,23330.89544957
1654214400,30433.56,30669.97,29239.09,29673.24,,0,0,0,0,0,0,0,0,31033.126395334315,19896.14710431
1654300800,29678.33,29953.93,29453.43,29845.93,,0,0,0,0,0,0,0,0,31033.126395334315,7992.93129259
1654387200,29839.87,30154.16,29513.87,29899.4,,0,0,0,0,0,0,0,0,31033.126395334315,7566.59877562
1654473600,29902.42,31737.04,29871.06,31351.91,,0,0,0,0,0,0,1,0,31033.126395334315,27885.66460259
1654560000,31350.82,31547.6,29192.73,31107.6,,0,0,0,0,0,0,1,0,31033.126395334315,35199.16737794
1654646400,31104.91,31303.34,29837.64,30185.45,,0,0,0,0,0,0,0,0,31033.126395334315,23354.37491266
