time,open,high,low,close,Volume,Histogram
1570924800,8307.945,8471,8144.045,8280.48,13498.50249368,-2.5421728566470136
1571011200,8279.3375,8413.4825,8216.515,8357.115,11509.31295476,7.093370357514772
1571097600,8355.2225,8417.52,8078.73,8161.255,18167.44432055,-18.12889043156308
1571184000,8162.825,8176.4975,7913.13,7997.9125,22504.249231,-15.119055883373807
1571270400,7998.465,8128.0325,7938.4075,8075.2625,14383.90358766,-3.9891959359671887
1571356800,8074.4325,8117.9275,7815.45,7956.58,18421.62557794,-3.6758650526385885
1571443200,7955.4025,8101.0175,7876.7125,7961.1675,11188.9920245,0.4443841707209817
1571529600,7962.665,8307.1925,7878.62,8234.765,16745.40211182,26.50297507331731
1571616000,8235.9125,8361.3375,8151.46,8213.5325,15084.12450954,20.106555368507074
1571702400,8208.7725,8317.435,7996.06,8023.59,16783.42944824,-28.974525207840617
1571788800,8021.9475,8050.95,7291.8075,7472.3575,46344.7526041,-15.711707537132884
1571875200,7474.3525,7513.495,7359.2875,7438.235,17603.46581478,-3.0311913565853104
1571961600,7439.8175,8793.0975,7395.7625,8666.525,61246.00240493,78.56154425184062
1572048000,8674.505,10520.2475,8646.0225,9260.7525,118624.68937446,-30.581579120080697
1572134400,9262.7825,9819.22,9103.5375,9549.05,48017.56559159,8.929932103430723
1572220800,9559.325,9939.62,9183.555,9220.2875,40701.03791383,-10.183323834421543
1572307200,9219.6225,9566.93,9055.5425,9431.4625,29654.36325799,6.541084858321639
1572393600,9432.415,9435,8994.5725,9165.3975,24402.59294101,-8.24128681344552
1572480000,9167.2275,9439.3725,8955.9075,9152.5625,24596.99428835,-0.3975604316635639
1572566400,9155.985,9306.7275,9058.61,9252.3375,18730.6960484,3.0905019142372083
1572652800,9254.56,9392.51,9205.625,9306.1125,9985.85755645,0.8628226909805505
1572739200,9306.7175,9383.6175,9072.575,9205.705,9107.76456573,-3.6619688024910175
1572825600,9206.825,9596.625,9128.5825,9413.55,18502.05836301,-16.97597977232057
1572912000,9414.5625,9493.1475,9171.76,9319.0325,17395.71513281,-4.037994296970773
1572998400,9319.4425,9446.8925,9255.8725,9343.63,14652.27265756,2.500476511175755
1573084800,9344.24,9373.17,9081.2125,9201.3425,13473.56840108,-1.1079351020850723
1573171200,9204.0525,9249.2475,8666.5075,8766.13,29856.67691765,-27.595530290737305
1573257600,8764.355,8876.245,8719.63,8810.3575,8410.13835418,4.755044389553026
1573344000,8808.0375,9142.7025,8745.75,9033.985,12139.75075881,24.042930059911832
1573430400,9035.32,9069.11,8598.25,8720.11,17858.13785133,-27.302883503524058
1573516800,8720.105,8871.525,8557.61,8812.7525,15191.24331722,12.350355756837791
1573603200,8814.1475,8838.235,8705.3475,8759.3575,10198.04030637,-5.139001843091819
1573689600,8762.9325,8787.0975,8559.21,8631.415,12490.5386571,-11.528140654842066
1573776000,8630.97,8780.825,8366.9325,8458.5375,22141.67127819,0.5932108622347743
1573862400,8459.26,8531.66,8426.54,8482.635,5695.3288401,3.016269329853534
1573948800,8483.355,8631.6,8373.0325,8500.63,8357.62477291,3.6545069818105187
1574035200,8500.9325,8503.1525,8022.295,8170.925,20888.15198124,-1.8873257856824175
1574121600,8172.04,8198.255,7989.105,8121.9725,16564.84637946,-1.748043737927098
1574208000,8124.08,8222.8625,8028.845,8083.375,12504.12228942,-2.789002096999427
1574294400,8082.6525,8116.435,7388.7825,7615.5175,35867.22226681,6.562933190992048
1574380800,7615.725,7718.0725,6777.6175,7285.1575,70948.54537634,9.338884427450889
1574467200,7282.76,7351.755,7105.52,7325.3475,17476.55575573,2.6268194844539003
1574553600,7327.9725,7345.635,6856.535,6908.4475,22994.60957494,-20.726274528856997
1574640000,6906.5825,7377.3725,6522.48,7124.6625,60492.96962503,22.020336786353226
1574726400,7125.41,7341.1225,7023.4725,7161.5975,25925.76657804,1.7512042937338563
1574812800,7162.6225,7675.3725,6850.5425,7524.3925,46570.02433739,20.2818936335866
1574899200,7522.8025,7656.5925,7372.76,7431.89,21475.3383948,2.8982117001506964
1574985600,7430.0475,7867.225,7412.34,7757.21,25265.84419686,19.132165850918824
1575072000,7757.5625,7814.095,7455.045,7554.92,16111.88095842,-7.842620597636525
1575158400,7556.4725,7557.0175,7235.5225,7403.8775,20124.22871471,0.7716216321613416
1575244800,7407.6975,7429.315,7156.88,7305.5,16245.38602508,-7.315699258967271
1575331200,7307.75,7412.78,7241.475,7299.71,12555.55467982,-0.4305649026395315
1575417600,7300.0175,7792.265,7081.72,7195,34634.8699321,-7.786606382622729
1575504000,7198.355,7490.9175,7155.3725,7392.7875,20803.78538013,3.3237745251389654
1575590400,7394.895,7611.715,7306.8275,7542.82,19104.97919796,14.757065258819665
1575676800,7545.4825,7637.0675,7486.25,7503.51,9284.55934984,-14.39514193055578
1575763200,7504.8925,7579.7975,7390.6825,7523.3275,8392.95790059,2.522899281354036
1575849600,7520.8875,7660.845,7268.6725,7338.185,24501.0187988,-21.201303254927254
1575936000,7336.015,7397.75,7158.44,7219.035,15802.23137874,-15.692955871307912
1576022400,7221.065,7268.9875,7125.4325,7202.7875,12942.91292348,-2.2866250554151364
1576108800,7203.15,7297.245,7076.785,7189.4625,17992.11923138,-1.2901630983042018
1576195200,7190.12,7299.79,7184.765,7252.3525,12797.51209011,8.789903281713016
1576281600,7253.2375,7267.7075,7008.88,7065.535,9568.33145662,-15.8485380994204
1576368000,7067.365,7206.3,7008.8775,7114.98,9363.7263816,7.584317125149434
1576454400,7114.755,7140.305,6811.31,6879.2925,25518.67805226,-8.271881868906299
1576540800,6879.4425,6934.845,6557.26,6613.77,28922.84759699,-2.881734638037617
1576627200,6617.2625,7458.53,6430.145,7288.2375,48941.50867723,64.60335331888541
1576713600,7288.99,7373.03,7035.4875,7150.8725,22697.71330655,0.35949419218862033
1576800000,7153.02,7218.5275,7075.3275,7190.62,13276.16106748,3.8650408164257044
1576886400,7190.81,7192.775,7110.745,7143.5625,6739.77661748,-4.5758640975899
1576972800,7143.7875,7525.115,7125.88,7511.47,19139.75021106,29.38123862985033
1577059200,7517.5525,7690.6175,7260.5125,7316.8825,30638.74343217,-28.4042361779823
1577145600,7314.635,7425.9475,7157.395,7255.145,17425.61855089,-4.897964850482595
1577232000,7254.5575,7267.4325,7116.2075,7193.1525,8402.29571404,-4.918195359279984
1577318400,7195.345,7430.7475,7148.75,7193.44,15181.48253414,0.022808906977303423
1577404800,7195.47,7254.4375,7025.6275,7244.9725,17807.2360382,4.0883478219477425
1577491200,7247.5725,7348.7225,7234.3375,7299.9275,9160.2914772,-23.39586689597958
1577577600,7301.05,7527.195,7277.225,7387.9625,12463.82136798,13.23854494052538
1577664000,7382.7925,7386.2475,7199.7425,7216.0525,15516.82207196,-25.851516564158803
1577750400,7218.3875,7300.53,7112.1425,7167.07,12888.2654446,-7.365900239101343
1577836800,7164.9025,7235.535,7145.6625,7175.6525,7036.28397705,1.2906209115927219
1577923200,7174.665,7185.8925,6904.755,6945.695,17024.72648273,-15.983148843556044
1578009600,6944.76,7399.7025,6857.05,7335.29,31516.58286455,64.78631931554342
1578096000,7333.66,7396.225,7259.47,7349.0325,11314.22794697,2.050675600056749
1578182400,7351.925,7491.835,7309.2125,7352.6925,12100.42779693,0.5461504599750668
1578268800,7351.62,7807.485,7343.53,7761.8475,25540.08785652,21.237765163581685
1578355200,7765.255,8224.625,7721.1575,8159.0075,44275.21887093,0.0036571606275117574
1578441600,8156.165,8465.065,7865.775,8043.8175,49832.02728398,-21.398647945927692
1578528000,8045.23,8045.56,7747.2275,7814.6425,22514.39592456,-14.252043668746886
1578614400,7816.1475,8197.6675,7670.075,8195.22,31508.38261265,23.667534195887434
1578700800,8196.1075,8293.1275,7999.8275,8021.475,16696.568507,-10.80493652111447
1578787200,8018.675,8185,7961.6125,8178.0025,8582.2427472,9.734206459516798
1578873600,8180.7775,8193.0425,8029.4375,8105.8775,15030.1483853,-11.941401039532948
1578960000,8106.365,8892.4225,8106.115,8817.81,62256.19707642,25.08064451392059
1579046400,8813.425,8906.0075,8556.53,8810.445,32760.15849899,-1.4033525533225344
1579132800,8812.7125,8849.5325,8578.3425,8714.43,21670.05732342,-9.38455617872566
1579219200,8715.7675,9009.85,8663.4725,8898.5,34178.66445008,7.189547237835782
1579305600,8899,8981.525,8804.75,8908.3325,13526.50652504,0.7338918848314364
1579392000,8905.765,9187.0675,8468.4725,8700.1475,34243.21276705,-24.52051453799352
1579478400,8700.5775,8734.3975,8508.0025,8627.775,14360.97879958,-13.541859102982052
1579564800,8632.0475,8777.855,8439.5,8719.995,16323.81535491,7.525368128572758
1579651200,8726.565,8791.005,8568.2725,8659.8475,12226.11717489,-7.428838520655887
1579737600,8662.7225,8666.545,8279.2025,8386.2825,28399.85425329,-28.53837439852924
1579824000,8385.83,8514.885,8217.7925,8425.3425,20435.68314928,-4.505664728322934
1579910400,8428.85,8434.2225,8254.6875,8327.83,9475.92749186,-10.06035438858949
1579996800,8325.475,8597.24,8280.8175,8590.48,15818.67906946,27.09757292821952
1580083200,8596.5925,8989.5825,8557.0475,8896.025,26632.61558071,31.523045575301133
1580169600,8896.985,9414.5675,8880.3725,9398.35,36702.0364685,28.671724007679643
1580256000,9389.56,9438.0225,9222.66,9284.64,25275.38368357,-11.214866152798564
1580342400,9283.5175,9569.5,9146.0125,9500.19,30361.60780515,7.442377693807202
1580428800,9505.6275,9524.215,9197.8625,9333.17,20572.20656582,-12.356223517292037
1580515200,9339.8425,9457.98,9284.885,9378.7625,8119.03720461,3.372956057431111
1580601600,9379.345,9473.9525,9143.75,9324.0225,14115.00990449,-4.04969270348812
1580688000,9319.475,9611.2375,9220.2675,9282.0225,22550.7928723,-6.1080001050437716
1580774400,9280,9346.575,9077.93,9162.5025,17683.94888573,-9.460273584701483
1580860800,9165.23,9769.4,9148.205,9615.87,29536.54349733,21.065013890088508
1580947200,9619.0275,9856.5,9520.6475,9758.425,27459.4395636,2.6164530929925576
1581033600,9761.705,9879.49,9714.13,9807.01,16944.32868633,1.004988110429423
1581120000,9807.05,9948.3025,9657.6225,9906.1175,15405.49687657,4.195592008690653
1581206400,9906.755,10177.09,9886.375,10167.7075,19910.81999106,3.9931689845768545
1581292800,10166.69,10199.7125,9731.0725,9852.9925,28267.68017496,-30.05434590879662
1581379200,9854.5325,10396.01,9708.5575,10270.4125,34335.4832528,21.379130072862523
1581465600,10270.5225,10488.305,10241.3875,10351.8125,28844.14541171,-0.1489230542420188
1581552000,10351.88,10514.2025,10074.7275,10238.0375,35588.30353825,-9.550151932587923
1581638400,10235.2125,10396.0075,10101.04,10369.7275,19437.99109418,8.65137712429896
1581724800,10369.725,10401.26,9751.725,9904.735,23290.8280292,-50.76557974462681
1581811200,9908.385,10048.9425,9617.6525,9922.8975,17671.47288801,-4.611276999990778
1581897600,9921.6375,9967.24,9472.125,9701.0875,21974.93899473,-12.07488881860979
1581984000,9711.5925,10285.7175,9606.9675,10185.295,24717.91420077,46.46559396973839
1582070400,10189.69,10306.265,9307.4275,9598.8125,35394.97715075,-44.291567923271785
1582156800,9594.5325,9702.0825,9382.575,9610.905,24454.21514155,1.0020509208427981
1582243200,9608.75,9772.38,9566.8475,9698.3575,14913.60595398,7.246794141409911
1582329600,9698.2275,9722.8825,9575.2225,9670.8825,6745.43666626,-2.2767292991651615
1582416000,9668.935,10022.14,9667.66,9968.39,11922.95931657,30.308423115898883
1582502400,9970.12,10026.365,9482.0175,9660.7575,22723.34540929,-28.12427862584076
1582588800,9662.705,9680.6525,9238.9275,9307.825,21099.32412369,-25.846939663360565
1582675200,9306.5725,9370.61,8623.695,8780.31,44223.08303608,2.8530012946699186
1582761600,8779.995,8972.3925,8519.075,8812.2875,31115.94613609,7.09825952024241
1582848000,8816.35,8898.86,8429.8975,8708.2775,27278.12848952,-1.5702289374509224
1582934400,8706.9675,8800.8,8524.35,8526.76,10079.97890491,-8.768811147119504
1583020800,8528.5075,8752.9875,8406.2525,8527.415,15441.1262788,1.4113456015918686
1583107200,8521.375,8972.2625,8487.2825,8917.49,22406.82678279,24.07703168761423
1583193600,8917.625,8923.6925,8655.715,8754.4925,18586.25017892,-10.060875402171117
1583280000,8756.825,8847.8675,8668.6825,8757.4225,13453.77084953,0.18085163838932417
1583366400,8758.6325,9170.465,8757.855,9067.5425,23085.0180233,30.214646078276306
1583452800,9063.2225,9181.3575,9000.985,9156.305,14906.84915552,25.887130806229997
1583539200,9157.1725,9217.95,8857.115,8899.3625,12920.23026126,-17.026967819753466
1583625600,8899.565,8899.66,8000.2,8036.475,34664.19815936,-57.77160986007131
1583712000,8037.4375,8186.585,7552.575,7932.88,52893.59099693,19.857143453698647
1583798400,7932.72,8156.0125,7726.8875,7887.13,36282.00935594,-2.7471290249943685
1583884800,7891.9625,7995.7125,7588.72,7937.8525,29428.93417824,3.045710425579813
1583971200,7949.5675,7968.1825,4673.2225,4844.805,230551.48329433,-19.359160420707102
1584057600,4844.805,5996.0875,3880.5875,5635.8925,248739.40323738,29.111704677626552
1584144000,5627.675,5694.2275,5052.4875,5166.4675,62729.2554743,-8.795074346177536
1584230400,5161.7925,5985.02,5090.57,5343.135,80797.05409482,3.3100150120963328
1584316800,5346.805,5349.965,4407.18,5037.2225,153889.3685883,-5.731529383660941
1584403200,5045.05,5566.905,4935.7975,5332.8675,85759.875875,7.2646917400834035
1584489600,5334.43,5451.3125,5010.8725,5414.0525,82727.73017942,6.6770792812263196
1584576000,5416.645,6436.485,5267.0425,6185.74,110094.537815,18.304029943429683
1584662400,6188.77,7027.6625,5666.9425,6207.055,114476.24102634,2.6182166104797844
1584748800,6208.885,6466.505,5857.7775,6197.8275,49595.97911271,0.1550168810607815
1584835200,6194.4675,6418.85,5734.96,5824.085,54742.9758438,5.066108596961357
1584921600,5817.7525,6633.955,5686.91,6497.31,86220.30377223,18.005587448118455
1585008000,6496.9425,6875.2,6403.0425,6769.9625,82422.82927254,10.404667842658725
1585094400,6767.1275,6983.76,6465.1875,6691.9525,65029.95676531,-2.9769326831985836
1585180800,6692.82,6795.82,6525.7525,6753.585,34039.84725116,-0.29106492471754564
1585267200,6754.835,6872.7925,6254.625,6375.7975,43798.57248054,-19.219843160053458
1585353600,6374.45,6374.475,6034.4,6253.6775,43070.62455054,-11.639026630538524
1585440000,6257.7875,6280.6775,5869.9225,5876.4525,33686.34759148,-40.64207007548987
1585526400,5878.2075,6632.6025,5854.3525,6406.07,52766.19525887,40.057374496572294
1585612800,6406.515,6526.965,6337.145,6424.0325,25913.72895261,1.3850869414350555
1585699200,6425.015,6719.99,6152.895,6661.81,43277.39791507,18.33500404827081
1585785600,6666.485,7267.625,6575.535,6802.8275,69642.21758022,-8.062492341999743
1585872000,6798.8425,7049.995,6608.8825,6741.01,39534.34458847,-4.374067987596163
1585958400,6739.1725,7014.3825,6656.72,6874.445,24052.23741704,9.441562048366421
1586044800,6882.9,6914.2525,6679.9775,6777.015,18026.88908183,-6.893928807077145
1586131200,6777.865,7372.43,6773.06,7343.6125,57452.48941266,32.81617677490604
1586217600,7339.165,7469.58,7077,7202.6875,47703.89631778,-14.625234657094595
1586304000,7203.34,7429.22,7154.005,7368.7675,34146.61697509,10.282142917948093
1586390400,7368.2275,7377.635,7106.08,7299.13,30104.37911779,-6.704008509881717
1586476800,7300.035,7307.86,6751.2875,6873.5425,43924.69250113,-32.322651203590894
1586563200,6872.98,6956.305,6773.16,6888.695,16634.64013042,-19.70463977448059
1586649600,6886.86,7205.3625,6791.155,6906.54,28956.17512964,-0.4440311001721895
1586736000,6906.2925,6907.855,6554.9775,6862.78,46474.41813827,-0.9290507838000437
1586822400,6862.5925,6990.33,6771.5175,6876.885,27874.50545079,1.54220002678764
1586908800,6873.975,6938.73,6604.545,6622.355,31309.9000007,-27.829576236671194
1586995200,6621.805,7218.2475,6469.8825,7114.9175,63211.61860411,57.15615665293281
1587081600,7117.4925,7158.08,6996.44,7033.0025,29366.64107489,-5.824176564475962
1587168000,7030.83,7304.32,7023.69,7262.19,22501.35677915,28.583484756516327
1587254400,7263.6525,7276.5125,7063.92,7130.2775,17741.0717522,-8.474124514187494
1587340800,7128.3575,7225.7525,6755.955,6840.2975,39701.95187629,-34.417219941944595
1587427200,6836.6675,6956.7025,6771.705,6854.9675,27133.17777551,1.758070556512621
1587513600,6854.2425,7168.3275,6824.465,7137.135,27055.91050299,33.81529473447689
1587600000,7137.2325,7774.8625,7032.835,7507.5425,52304.10267879,-0.44895236795517235
1587686400,7511.375,7612.6275,7386.705,7510.8825,30676.66867623,0.2559426198102699
1587772800,7514.605,7722.775,7440.985,7548.32,17538.77982774,2.868817912918203
1587859200,7552.6525,7713.9375,7483.77,7703.1325,19957.97666442,10.319951376356983
1587945600,7706.215,7807.935,7634.8975,7790.8125,30330.1207043,5.412248206699886
1588032000,7792.8225,7798.0125,7667.1625,7761.97,23993.58477445,-2.741734633738261
1588118400,7758.0625,8976.83,7721.185,8788.7275,101119.60555869,-4.100367638290166
1588204800,8788.4175,9481.3425,8408.75,8627.93,99138.77310178,-23.02570183021227
1588291200,8627.5475,9071.6575,8621.9875,8827.04,44768.18718806,6.868702115441465
1588377600,8830.9925,9020.8,8759.895,8982.3675,22693.74943833,4.248006072191103
1588464000,8984.3425,9205.4975,8725.59,8908.385,36511.92667372,-6.974798766751661
1588550400,8913.4975,8973.09,8533.0975,8884.475,39000.1986824,-1.899544631060877
1588636800,8892.8125,9122.2125,8771.3625,9028.66,36069.86267339,6.5914537705982355
1588723200,9030.195,9420.2375,8921.97,9157.695,57885.34854907,5.1334886381330165
1588809600,9158.815,10078.3,9033.98,10002.4525,88286.39820222,14.382427496927846
1588896000,10005.9075,10048.9725,9728.755,9806.6125,59553.50209012,-8.38055816419724
1588982400,9808.49,9917.4175,9519.3425,9541.09,38949.69927612,-20.650661321124005
1589068800,9531.785,9564.665,8086.295,8726.06,110639.28131952,-35.70642984223151
1589155200,8730.695,9179.2075,8189,8571.67,99265.67786299,-7.750482554009633
1589241600,8572.2425,8981.5925,8535.8025,8823.31,43981.77715314,12.63249841240356
1589328000,8819.55,9416.6325,8805.295,9316.36,46031.45697394,24.751443896978238
1589414400,9320.47,9946.5675,9259.475,9790.2375,65112.70313572,23.788971413224303
1589500800,9793.12,9830.9225,9119.3525,9311.1425,56834.67251137,-24.050893446552564
1589587200,9312.48,9589.685,9215.6475,9387.115,22686.07768931,3.8138709491190923
1589673600,9379.845,9891.695,9325.61,9670.7075,31297.01953104,15.425048548488391
1589760000,9681.9,9956.7475,9435.1675,9726.3225,39952.02494402,6.953694999233761
1589846400,9730.0075,9900.4725,9462.7825,9782.035,37786.07148455,2.9785573277054453
1589932800,9780.02,9841.8525,9251.6425,9512.655,40493.18811724,-15.781287706309598
1590019200,9509.9075,9568.5675,8800.5,9059.705,60810.54702295,-38.00805256921152
1590105600,9060.84,9266.6525,8925.2325,9168.7,28275.42441356,-5.025612347426115
1590192000,9168.925,9313.9875,9084.845,9179.705,14205.89805416,0.9517858416990528
1590278400,9181.0975,9304.825,8672.7825,8716.09,29954.41334861,-29.423228821524816
1590364800,8712.855,8978.0075,8636.7325,8898.915,28677.2726474,16.4891347033098
1590451200,8900.6675,9014.1125,8692.4575,8842.3325,24471.21780183,-4.286504320026703
1590537600,8841.4,9228.3025,8810.77,9210.6075,26515.09781809,27.899304174573757
1590624000,9207.9025,9608.7525,9110.165,9556.0825,36507.69257741,29.27346538021518
1590710400,9574.875,9606.905,9325.355,9424.535,25194.95557856,-7.377059309502869
1590796800,9426.3825,9754.3975,9328.15,9701.15,23616.88612414,29.864535651712572
1590883200,9701.4725,9704.9975,9377.135,9448.95,18209.27821507,-22.5649009318534
1590969600,9446.96,10413.065,9416.49,10206.925,48103.55247188,15.724265106981846
1591056000,10208.5,10236.705,9241.5475,9523.3525,77225.56159115,-38.48223798190924
1591142400,9519.505,9693.985,9366.23,9666.645,24335.14675029,8.066761149728407
1591228800,9667.87,9887.175,9451.915,9791.94,30471.32302806,5.921117717228178
1591315200,9793.39,9856.7025,9576.0225,9618.695,26628.68715498,-13.477844509716476
1591401600,9598.0475,9737.7875,9528.0775,9671.7825,13954.37652841,-7.317798602162469
1591488000,9671.515,9819.6775,9373.77,9752.5925,24565.75842564,0.5172926724144915
1591574400,9756.0075,9904.565,9637.3975,9782.51,19376.81532646,2.5537390606627355
1591660800,9783.695,9894.8825,9563.3325,9780.1875,24988.02859509,-0.19824714526247078
1591747200,9781.8925,10010.6675,9654.5,9893.4425,28281.31868911,9.667375860795865
1591833600,9894.88,9989.56,9065.3425,9266.2725,60001.57795425,-38.491820397976255
1591920000,9267.9175,9552.1025,9230.4125,9464.24,24613.44242991,25.04333503609497
1592006400,9463.8075,9496.5925,9349.555,9474.3475,9903.96831111,1.0692090021950165
1592092800,9476.19,9479.8725,9237.5025,9329.6975,11518.80229412,-15.301615846402008
1592179200,9330.565,9501.075,8900.6275,9430.55,43706.72426614,19.77458877146234
1592265600,9431.735,9591.99,9382.5925,9527.8625,24442.49847668,8.766575979243996
1592352000,9529.1525,9560.9925,9231.4375,9456.335,21611.64674661,-6.443686713992307
1592438400,9456.9225,9480.5875,9264.2625,9376.185,14891.44007525,-7.220460523945057
1592524800,9374.175,9432.22,9226.7625,9301.5275,19269.36278104,-6.725658534827517
1592611200,9298.1125,9395.745,9157.9375,9357.655,12822.78851292,5.85441666839219
1592697600,9357.0375,9419.1375,9275.3025,9285.9675,6946.12762526,13.766085463624968
1592784000,9287.1825,9789.2375,9270.7025,9688.89,25202.57466056,32.97104540689918
1592870400,9691.105,9723.8025,9574.8225,9622.5125,18117.02207707,-7.469812403641498
1592956800,9622.08,9665.435,9196.96,9287.6075,31975.41444447,-37.68863730995613
1593043200,9286.41,9337.93,8985.61,9238.85,30815.5058366,-12.036801205657596
1593129600,9239.4675,9289.185,9027.6,9154.7425,25784.76376757,-10.465980818227376
1593216000,9156.2025,9186.245,8820.86,9004.28,18333.15396093,-2.1051709235409746
1593302400,9005.5575,9190.005,8933.915,9116.235,11912.99646425,11.56109058709027
1593388800,9116.4575,9236.1375,9015.0975,9186.5725,19281.9524167,7.263438070380584
1593475200,9189.4375,9201.74,9060.67,9134.015,13505.79302831,-5.42737723666658
1593561600,9135.67,9298.875,9080.5,9236.385,17739.45767174,10.57129063820679
1593648000,9236.2825,9267.49,8938.15,9093.3025,24568.43996121,-12.736661794044743
1593734400,9092.415,9137.155,9037.0275,9064.355,13948.02067359,-1.342263922078871
1593820800,9060.425,9195.8325,9043.9725,9140.565,9459.50474726,32.99964284593503
1593907200,9140.645,9146.9125,8909.995,9078.89,10113.54156944,-7.850642081543356
1593993600,9078.75,9373.985,9063.265,9347.485,21621.47484708,41.2295619165677
1594080000,9346.455,9381.0175,9203.28,9256.945,16238.6245467,-21.550137903196813
1594166400,9257.3575,9481.8975,9233.9225,9439.2625,22656.88288671,18.886156297743355
1594252800,9440.375,9446.305,9158.195,9237.495,18779.31857536,-35.280052106784034
1594339200,9237.505,9319.0125,9105.285,9288.2275,15085.75435451,8.870830255157166
1594425600,9291.46,9302.8975,9182.91,9237.305,6517.91480522,-8.904052701290993
1594512000,9236.215,9345.4575,9158.34,9302.385,9885.15298048,11.37956207570349
1594598400,9303.9125,9351.015,9194.2325,9236.425,16898.07691612,-11.533434457796766
1594684800,9236.455,9280.195,9095.44,9254.7525,16782.15087029,3.204654639558541
1594771200,9256.3625,9275.01,9154.3475,9192.06,16073.11445135,-29.51691797284373
1594857600,9192.46,9215.4725,9021.5525,9131.8425,19793.86768173,-6.807529306526668
1594944000,9131.845,9192.805,9070.505,9154.5775,13962.08027984,4.938687288880903
1595030400,9153.08,9213.22,9124.25,9176.77,7271.06942218,7.646239999372728
1595116800,9176.23,9242.695,9107.7725,9213.99,6991.85077813,21.86648501896329
1595203200,9215.165,9225.375,9131.4275,9163.4975,12149.82949165,-15.325719922601309
1595289600,9163.33,9438.6425,9157.2725,9393.93,21242.96008261,46.19608087774214
1595376000,9395.2525,9568.7525,9280.2975,9536.005,20697.59866737,4.735550621357859
1595462400,9535.8875,9682,9454.82,9615.2925,29936.07743059,-4.115790878718343
1595548800,9614.7225,9648.775,9478.0275,9551.6625,22868.98185655,-9.634376691561286
1595635200,9553.085,9748.7275,9537.345,9712.85,15279.50534957,14.800906086858504
1595721600,9713.8075,10184.4275,9662.9875,9942.845,28168.17840833,-16.75373084445981
1595808000,9942.1375,11418.6925,9935.68,11046.5075,91941.52464767,5.582059622400877
1595894400,11049.5475,11261.725,10584.12,10936.3525,57020.25182983,-4.766716286154377
1595980800,10934.42,11354.1175,10851.87,11111.095,40743.58197824,7.42393992369098
1596067200,11107.9575,11188.875,10824.9775,11128.7175,30108.51535027,0.6255713419568991
1596153600,11128.4075,11460.3875,10977.225,11354.0825,34509.5320836,7.946520637706129
1596240000,11354.7825,11887.3725,11236.305,11812.8525,38093.39593778,1.8127260520545718
1596326400,11810.79,12123.25,10569.515,11066.14,53395.93454204,-36.899541096049354
1596412800,11071.575,11484.8475,10895.7775,11236.735,27483.2551916,5.680407960750678
1596499200,11236.5325,11419.9425,11011.99,11196.035,22680.0535108,-3.405063199106422
1596585600,11196.9275,11798.3125,11086.7475,11755.6625,31789.9454418,20.884182829962455
1596672000,11756.68,11915.7825,11578.7675,11773.815,34896.16348229,-5.686537614251662
1596758400,11773.86,11920.0825,11318.0175,11606.64,41838.29346689,-10.759556809880777
1596844800,11607.3625,11818.0375,11534.3475,11775.3475,14363.58735655,10.858190103202958
1596931200,11771.34,11808.6325,11533.1325,11687.8175,12493.80124675,-5.633521803911265
1597017600,11688.64,12087.03,11503.8775,11900.03,39779.78868709,13.658217134839674
1597104000,11898.18,11943.9,11128.875,11390.4325,41737.75129004,-32.798224922525364
1597190400,11388.96,11626.28,11154.1675,11570.8525,24606.4781059,3.834242121259088
1597276800,11572.6525,11803.0375,11273.5125,11795.9525,28614.88164794,16.254684814214137
1597363200,11796.93,11865.0175,11654.565,11777.6425,24471.14855724,-3.8540430052733825
1597449600,11775.915,11988.285,11680.0275,11859.085,20672.06212896,7.140020046893127
1597536000,11860.2075,11940.23,11692.625,11918.0375,14102.80115098,6.152710156498799
1597622400,11920.0225,12479.03,11775.86,12305.01,43704.09834001,4.748391533350926
1597708800,12305.61,12400.5575,11820.1775,11956.1375,36257.44665232,-25.839440656813423
1597795200,11953.5125,12023.345,11572.7725,11759.73,33951.75280785,-14.547033488747672
1597881600,11760.7725,11896.4925,11674.695,11857.665,17592.32366725,7.253611622369377
1597968000,11860.445,11884.365,11489.09,11529.71,27279.70554749,-25.63247521098917
1598054400,11530.9,11692.6375,11366,11673.4475,14839.71215068,4.82960730743406
1598140800,11675.35,11714.815,11524.1375,11650.9875,8702.72615861,-7.570723278959438
1598227200,11653.5025,11826.32,11595.3825,11760.61,13374.28991352,9.849015749800206
1598313600,11755.1675,11771.9825,11113.87,11327.7775,28548.00358503,-19.78462905274164
1598400000,11327.705,11612.1975,11252.9325,11470.0925,17586.23149811,10.424785373143113
1598486400,11467.09,11598.1575,11126.615,11320.96,27584.49613626,-9.999010712106582
1598572800,11325.72,11553.24,11289,11538.1775,20818.7998072,30.55929651938998
1598659200,11537.465,11584.415,11421.0575,11476.0725,9507.40804352,-0.37349942004470904
1598745600,11475.4225,11716.2325,11465.86,11713.08,10055.62513549,31.488871633061883
1598832000,11714.0825,11781.8575,11577.34,11657.2675,17691.49853369,-1.4978176627643052
1598918400,11658.1025,12072.2525,11528.29,11925.9375,30545.22542987,8.461462895598828
1599004800,11922.5575,11955.2125,11166.905,11397.7725,42338.66241676,-55.11004218044475
1599091200,11397.7475,11477.3225,10004.465,10171.66,64512.33912837,-21.537393442876365
1599177600,10171.5375,10638.5725,9924.1675,10470.58,52264.98423281,17.351496271720777
