time,open,high,low,close,TD8,TD8,TD9,TD9,Small Bull Arrow,Small Bear Arrow,Big Bull Arrow,Big Bear Arrow,Over-Bought,Over-Sold,Caution,Danger
1596844800,11607.3625,11818.0375,11534.3475,11775.3475,,,,,0,0,0,0,12404.47056814814,9161.90748447376,,
1596931200,11771.34,11808.6325,11533.1325,11687.8175,,,,,0,0,0,0,12437.019301822022,9311.26683536558,,
1597017600,11688.64,12087.03,11503.8775,11900.03,,,,,0,0,0,0,12489.433627430735,9485.03655164387,,
1597104000,11898.18,11943.9,11128.875,11390.4325,,,,,0,0,0,0,12502.82194951289,9668.022221211537,,
1597190400,11388.96,11626.28,11154.1675,11570.8525,,,,,0,0,0,0,12463.739678801066,9841.424012526655,,
1597276800,11572.6525,11803.0375,11273.5125,11795.9525,,,,,0,0,0,0,12387.753832299062,10038.006109026288,,
1597363200,11796.93,11865.0175,11654.565,11777.6425,,,,,0,0,0,0,12254.487655347071,10250.638420591844,,
1597449600,11775.915,11988.285,11680.0275,11859.085,,,,,0,0,0,0,12121.25520046557,10479.21099987746,,
1597536000,11860.2075,11940.23,11692.625,11918.0375,,,,,0,0,0,0,12141.278139155702,10685.479049325739,,
1597622400,11920.0225,12479.03,11775.86,12305.01,,,,,0,0,0,0,12236.155646580763,10759.29355488598,,
1597708800,12305.61,12400.5575,11820.1775,11956.1375,,,,,0,0,0,0,12303.081388180148,10797.517090790563,,
1597795200,11953.5125,12023.345,11572.7725,11759.73,,,,,0,0,0,0,12286.942282506701,10856.999269894397,,
1597881600,11760.7725,11896.4925,11674.695,11857.665,,,,,0,0,0,0,12280.296504951266,10898.506291439973,,
1597968000,11860.445,11884.365,11489.09,11529.71,,,,,0,0,0,0,12280.169548781145,10912.80983240003,,
1598054400,11530.9,11692.6375,11366,11673.4475,,,,,0,0,0,0,12257.667551168575,11044.46037752419,,
1598140800,11675.35,11714.815,11524.1375,11650.9875,,,,,0,0,0,0,12247.746101775243,11122.362019780305,,
1598227200,11653.5025,11826.32,11595.3825,11760.61,,,,,0,0,0,0,12227.663391964077,11187.422973642873,,
1598313600,11755.1675,11771.9825,11113.87,11327.7775,,,,,0,0,0,0,12227.658450485818,11192.718342710843,,
1598400000,11327.705,11612.1975,11252.9325,11470.0925,1,,,,0,0,0,0,12228.58187654566,11167.56057049976,,
1598486400,11467.09,11598.1575,11126.615,11320.96,,,1,,0,0,0,0,12227.57836836756,11140.982015717287,,
1598572800,11325.72,11553.24,11289,11538.1775,,,,,0,0,0,0,12231.229789097666,11124.134815267807,,
1598659200,11537.465,11584.415,11421.0575,11476.0725,,,,,0,0,0,0,12232.135274403292,11119.236491368933,,
1598745600,11475.4225,11716.2325,11465.86,11713.08,,,,,0,0,0,0,12208.298822678242,11117.721998080939,,
1598832000,11714.0825,11781.8575,11577.34,11657.2675,,,,,0,0,0,0,12199.143315578056,11157.361747126652,,
1598918400,11658.1025,12072.2525,11528.29,11925.9375,,,,,0,0,0,0,12221.46863371592,11195.709462233126,,
1599004800,11922.5575,11955.2125,11166.905,11397.7725,,,,,0,0,0,0,12229.79214675517,11179.66730963915,,
1599091200,11397.7475,11477.3225,10004.465,10171.66,,,,,0,0,0,0,12232.276354787788,10836.262389109132,,
1599177600,10171.5375,10638.5725,9924.1675,10470.58,,,,,0,0,0,0,12328.277735051297,10579.363109444634,,
1599264000,10471.5225,10567.8575,9849.325,10166.6325,,,,,0,0,0,0,12384.402925977236,10357.784194019456,,
1599350400,10166.9575,10353.8275,10003.365,10258.09,,,,,0,0,0,0,12359.579308792474,10204.356986617911,,
1599436800,10258.355,10414.165,9879.525,10378.3725,,,,,0,0,0,0,12303.241986243404,10052.831117733764,,
1599523200,10379.2975,10442.1825,9836.43,10126.5975,,,,,0,0,0,0,12274.932369397973,9909.669144528196,,
1599609600,10126.9275,10349.595,9984.3225,10230.265,,,,,0,0,0,0,12250.566907080445,9810.212460053506,,
1599696000,10224.53,10493.5,10221.5525,10346.9775,,,,,0,0,0,0,12202.776014029449,9749.139926642147,,
1599782400,10353.27,10412.255,10204.6,10397.115,,,,,0,0,0,0,12168.941450539822,9692.035157983319,,
1599868800,10398.9425,10480.1625,10277.7975,10446.5425,,,,,0,0,0,0,12120.024605502238,9654.383490603954,,
1599955200,10447.61,10579.535,10215.5675,10335.125,,,,,0,0,0,0,12046.128351993473,9624.316042723432,,
1600041600,10336.025,10757.6625,10252.8975,10678.515,,,,,0,0,0,0,11971.478991646372,9589.866267292577,,
1600128000,10676.8725,10940.065,10616.0875,10785.185,,,,,0,0,0,0,11917.229731152083,9585.810335970578,,
1600214400,10785.71,11099.7125,10665.705,10955.3775,,1,,,0,0,0,0,11870.26022551328,9582.785287902028,,
1600300800,10953.6575,11047.5,10742.97,10944.9075,,,,1,0,0,0,0,11823.572191934296,9589.587844212376,,
1600387200,10946.64,11039.885,10816.3425,10935.2675,,,,,0,0,0,0,11769.922280462293,9609.120979475869,,
1600473600,10937.1075,11180.7775,10894.34,11081.2575,,,,,0,0,0,0,11704.120258707093,9637.720153146094,,
1600560000,11079.2625,11081.435,10762.7825,10921.11,,,,,0,0,0,0,11613.48370874977,9689.641804344368,,
1600646400,10920.915,10993.4575,10264.16,10415.95,,,,,0,0,0,0,11436.809694314812,9744.759610950096,,
1600732800,10418.82,10575.6275,10357.85,10535.13,,,,,0,0,0,0,11231.96024062185,9779.804634503815,,
1600819200,10532.25,10540.36,10136.78,10234.5225,,,,,0,0,0,0,11118.469949196553,9792.937958483497,,
1600905600,10236.13,10793.0075,10193.29,10749.985,,,,,0,0,0,0,11126.710543040654,9821.2785865976,,
1600992000,10743.3475,10763.1775,10555.5225,10691.8375,,,,,0,0,0,0,11134.034547255304,9877.236138812834,,
1601078400,10692.9925,10830.5425,10658.6975,10731.0575,,,,,0,0,0,0,11139.918234830055,9914.676252298737,,
1601164800,10731.4225,10803.1125,10597.205,10777.975,,,,,0,0,0,0,11143.505615288488,9978.74794281688,,
1601251200,10779.07,10952.065,10630.8075,10694.3675,,,,,0,0,0,0,11157.483791961793,10061.58313714635,,
1601337600,10689.7125,10863.9625,10638.9925,10841.27,,,,,0,0,0,0,11152.054473816293,10125.14733398817,,
1601424000,10843.19,10847.07,10663.015,10779.1975,,,,,0,0,0,0,11151.750567791927,10154.740770067103,,
1601510400,10781.775,10933.495,10440.445,10621.26,,,,,0,0,0,0,11145.435880564874,10181.186062193723,,
1601596800,10616.7775,10664.1625,10376.45,10575.665,,,,,0,0,0,0,11133.350737693432,10192.565928673432,,
1601683200,10573.93,10605.415,10501.665,10553.77,,,,,0,0,0,0,11131.679202574112,10224.072168927814,,
1601769600,10550.8125,10695.945,10527.1,10673.18,,,,,0,0,0,0,11132.152065226444,10253.402244609462,,
1601856000,10671.41,10801.43,10624.7075,10796.145,,,,,0,0,0,0,11124.544120214314,10253.611934679844,,
1601942400,10798.5575,10801.7125,10526.6975,10605.925,,,,,0,0,0,0,11096.540595045959,10249.143774412802,,
1602028800,10604.4575,10682.2775,10550.5225,10670.07,,,,,0,0,0,0,11072.872285333417,10247.374381645235,,
1602115200,10670.0825,10962.8675,10536.7925,10930.3575,,,,,0,0,0,0,11062.683811544208,10249.972825788773,,
1602201600,10930.75,11114.615,10834.735,11056.8425,,,,,0,0,1,0,11049.072114673932,10255.615786121805,0,0
1602288000,11059.6125,11496.96,11059.0725,11302.1025,,,,,0,0,0,0,11149.099393381472,10225.56245710743,0,0
1602374400,11301.5225,11446.105,11274.05,11375.2725,,,,,0,0,0,0,11227.36776187122,10206.447767233265,0,0
1602460800,11375.1175,11730.81,11188.1575,11535.7025,,1,,,0,0,0,0,11369.184453878328,10208.479595473955,0,0
1602547200,11536.2125,11563.475,11314.36,11428.785,,,,1,0,0,0,0,11447.464437299719,10245.576791580635,1,1
1602633600,11431.935,11555.2025,11294.5625,11429.41,,,,,0,0,0,0,11517.974641975754,10291.762051025775,0,0
1602720000,11431.4725,11628.465,11256.1525,11506.8975,,,,,0,0,0,0,11592.311155850552,10301.358484065771,0,0
1602806400,11508.1575,11550.1225,11203.2725,11325.495,,,,,0,0,0,0,11646.369123929402,10310.469652208982,,0
1602892800,11329.3775,11414.77,11262.6325,11367.0225,,,,,0,0,0,0,11678.015672314868,10327.063894870791,,0
1602979200,11366.2075,11522.5275,11353.61,11513.1325,,,,,0,0,0,0,11718.672207966598,10341.438228705363,,0
1603065600,11513.305,11836.43,11415.9425,11760.85,,,,,0,0,0,0,11800.928315305107,10358.19884554877,,0
1603152000,11759.615,12059.84,11684.65,11923.335,,,,,0,0,0,0,11911.23109918579,10361.752080535234,,0
1603238400,11924.4075,13246.91,11901.965,12811.105,,,,,0,0,0,0,12284.608191898074,10389.02575347942,,0
1603324800,12807.73,13204.8725,12693.8125,12985.925,,,,,0,0,0,0,12556.842181244338,10345.642014037283,,0
1603411200,12986.17,13036.05,12730.4675,12940.1275,,,,,0,0,0,0,12744.355599691498,10338.072647713409,,0
1603497600,12939.9675,13177.5325,12887.6275,13127.4175,,,,,0,0,0,0,12930.436958761255,10350.905609179203,,0
1603584000,13125.275,13358.31,12873.7975,13042.115,,1,,,0,0,0,0,13122.896601604252,10388.98564239445,,0
1603670400,13042.86,13249.1225,12785.0975,13071.8175,,,,1,0,0,0,0,13265.908443526383,10477.465453954035,,
1603756800,13070.675,13793.88,13062.795,13663.92,,,,,0,0,0,0,13466.953732267066,10568.812773670274,,
1603843200,13673.1175,13860.09,12895.8925,13286.15,,,,,0,0,0,0,13658.324259029432,10703.636653528116,,
1603929600,13284.9025,13651.245,12981.235,13466.4225,,,,,0,0,0,0,13790.82828414789,10809.762279109242,,
1604016000,13462.745,13694.34,13131.6625,13570.475,,,,,0,0,0,0,13922.435982781577,10895.709018637752,,
1604102400,13573.2125,14095.095,13428.1875,13809.855,,,,,0,0,0,0,14091.900081785168,10954.93665449077,,
1604188800,13799.875,13904.565,13632.055,13768.1925,,,,,0,0,0,0,14217.901902464611,11036.599766656343,,
1604275200,13768.7125,13842.045,13219.33,13569.8975,,,,,0,0,0,0,14309.643710353432,11143.925980372345,,
1604361600,13571.555,14079.0225,13295.6775,14037.9525,,1,,,0,0,0,0,14409.692351295631,11269.582229296813,,
1604448000,14039.165,14273.01,13535.4775,14162.7275,,,,1,0,0,0,0,14514.949793487649,11414.748577899469,,
1604534400,14168.4275,15776.2175,14113.8275,15610.2425,,,,,0,0,0,0,14863.193454842552,11563.869524242322,,
1604620800,15608.8575,15971.91,15189.285,15601.6325,,,,,0,0,0,0,15165.830694153059,11624.484713862359,,
1604707200,15604.7475,15776.6,14344.0575,14838.965,,,,,0,0,0,0,15366.879019970367,11817.290977481785,,
1604793600,14836.535,15663.25,14722.9175,15484.175,,,,,0,0,0,0,15519.360835681038,12013.225478516595,,
1604880000,15483.03,15851.17,14821.125,15336.3475,,,,,0,0,0,0,15673.768160675816,12193.277998644873,,
1604966400,15344.6825,15479.5525,15095.6375,15315.845,,,,,0,0,0,0,15807.389835627546,12351.004760558395,,
1605052800,15316.85,15995.2525,15294.3275,15708.3125,,,,,0,0,0,0,15996.358348532936,12398.280958856172,,
1605139200,15706.815,16366.1325,15455.16,16308.4025,,,,,0,0,0,0,16207.896388555153,12460.738341783122,,
1605225600,16307.6025,16492.71,15973.975,16342.135,,,,,0,0,0,0,16410.0392810596,12490.75734774576,,
1605312000,16343.145,16344.37,15717.085,16084.31,,,,,0,0,0,0,16563.00245219808,12584.34039814552,,
1605398400,16088.0525,16171.57,15795.8875,15969.7475,,,,,0,0,0,0,16654.447475885845,12717.395605533295,,
1605484800,15970.3225,16892.7075,15880.955,16724.2975,,,,,0,0,0,0,16854.864023657607,12834.99192734683,,
1605571200,16728.7325,17877.73,16573.09,17683.04,,,,,0,0,0,0,17202.808363793818,12963.55896683072,,
1605657600,17680.9875,18488.8075,17166.6225,17792.575,,1,,,0,0,0,0,17601.491016767453,13073.112113010293,,
1605744000,17797.855,18194.815,17359.4125,17825.9375,,,,1,0,0,0,0,17872.777313294864,13199.275977021069,,
1605830400,17826.62,18827.1375,17767.41,18682.275,,,,,0,0,0,0,18230.020734444406,13297.822985131756,,
1605916800,18682.175,18978.125,18342.8625,18719.7725,,,,,0,0,0,0,18537.245354888855,13371.053550722861,,
1606003200,18721.2125,18769.195,17612.955,18442.9925,,,,,0,0,0,0,18735.91089840037,13632.547538992563,,
1606089600,18440.27,18780.865,18005.4175,18390.1275,,,,,0,0,0,0,18894.595737904725,13912.030097790306,,
1606176000,18385.2675,19450.9275,18066.4375,19169.8975,,,,,0,0,0,0,19120.184720144684,14202.653202279887,,
1606262400,19172.4325,19499.825,18469.7725,18727.64,,,,,0,0,0,0,19395.44538034269,14415.965623703058,,
1606348800,18723.79,18911.8575,16210.25,17167.14,,,,,0,0,0,0,19554.173165614095,14508.83354512358,,
1606435200,17169.0075,17469.82,16432.5675,17152.92,,,,,0,0,0,0,19559.872454759618,14752.258960808258,,
1606521600,17155.465,17905.515,16877.7075,17740.0325,,,,,0,0,0,0,19570.65154915758,14970.910768365418,,
1606608000,17734.33,18356.78,17535.1925,18197.3175,,,,,0,0,0,0,19606.974216765924,15207.275738397058,,
1606694400,18201.185,19867.6775,17817.1475,19709.54,,,,,0,0,0,0,19772.384156789994,15421.78757909265,,
1606780800,19710.6975,19930.2625,18106.75,18779.14,,,,,0,0,0,0,19939.78810278884,15624.502011123473,,
1606867200,18778.85,19345.0325,18340.775,19228.5225,,,,,0,0,0,0,20011.34000543709,15822.427594693512,,
1606953600,19220.4625,19617.0375,18875.8675,19449.8775,,,,,0,0,0,0,20092.60286345137,15932.541880991615,,
1607040000,19442.015,19546.265,18577.885,18667.305,,,,,0,0,0,0,20107.60113735296,16138.79405077127,,
1607126400,18654.6875,19186.88,18505.5,19159.9025,,,,,0,0,0,0,19993.23148775043,16369.58142065943,,
1607212800,19160.87,19427.66,18873.605,19382.2675,,,,,0,0,0,0,19940.40518778631,16609.175131101903,,
1607299200,19379.3375,19432.1425,18903.5,19178.0925,,,,,0,0,0,0,19964.258057097624,16747.431726068306,,
1607385600,19182.1275,19299.675,18158.5675,18317.92,,,,,0,0,0,0,19992.87624130885,16822.117298507816,,
1607472000,18314.79,18648.5875,17634.8075,18551.52,,,,,0,0,0,0,19981.22480410928,16848.455742154238,,
1607558400,18548.5225,18559.9175,17908.525,18247.86,,,,,0,0,0,0,19979.645955813645,16857.252090194896,,
1607644800,18250.97,18289.5875,17575.405,18035.185,,,,,0,0,0,0,19977.793851992486,16820.09157963475,,
1607731200,18030.74,18962.175,18021.5375,18814.7425,,,,,0,0,0,0,19983.966724196875,16845.418061844484,,
1607817600,18813.5075,19416.4575,18700.0425,19164.8025,,,,,0,0,0,0,20020.084499884728,16852.73519731181,,
1607904000,19160.14,19347.395,18987.4775,19276.6175,,,,,0,0,0,0,20010.723264766722,16851.562576930326,,
1607990400,19276.5775,19562.59,19051.5425,19442.235,,,,,0,0,0,0,20017.376507578076,16841.152949346557,,
1608076800,19441.39,21574.2375,19295.1975,21370.875,,,,,0,0,1,0,20452.22974236284,17109.15514225324,0,0
1608163200,21360.8575,23771.485,21253.0875,22824.125,,,,,0,0,0,0,21348.728561280896,17120.951432608475,0,0
1608249600,22823.2075,23289.67,22339.66,23139.1,,,,,0,0,0,0,21909.980914841926,16984.563870826503,0,0
1608336000,23141.4825,24222.145,22768.5825,23856.9625,,1,,,0,0,0,0,22591.190870168495,16851.495805854447,0,0
1608422400,23856.13,24298.685,23098.7525,23478.995,,,,1,0,0,0,0,23164.627064461027,16770.01758023871,0,0
1608508800,23477.04,24111.9925,21894.5975,22729.9375,,,,,0,0,0,0,23628.857894052766,16848.907746798704,0,0
1608595200,22739.8975,23843.4625,22375.885,23834.1425,,,,,0,0,0,0,24009.22250225165,16910.820297521605,0,0
1608681600,23826.42,24090.325,22620.0175,23234.965,,,,,0,0,0,0,24385.63810429663,16945.726351084195,0,0
1608768000,23228.25,23778.535,22712.935,23725.2675,,,,,0,0,0,0,24680.974327236687,17039.2986368802,1,0
1608854400,23724.985,24775.6625,23415.7475,24705.6075,,,,,0,0,0,0,25080.6872656871,17140.020737523493,0,0
1608940800,24712.245,26816.0875,24493.8325,26458.9725,,,,,0,0,0,0,25777.846293897597,17176.075503637905,0,0
1609027200,26469.4325,28378.285,25777.165,26259.1225,,,,,0,0,0,0,26675.124454852856,17170.386156439698,0,0
1609113600,26244.505,27474.655,26077.5475,27037.975,,,,,0,0,0,0,27273.375224703414,17331.332088989533,,0
1609200000,27037.58,27397.9425,25840.645,27370.3625,,,,,0,0,0,0,27741.454956398175,17687.915454368147,,0
1609286400,27371.025,28999.67,27332.21,28889.2925,,,,,0,0,0,0,28368.6686368106,17985.126559801152,,0
1609372800,28891.96,29307.5225,27931.1875,28980.4525,,1,,,0,0,0,0,28894.192160717008,18416.954091729232,,1
1609459200,28976.325,29685.86,28697.7925,29404.035,,,,1,0,0,0,0,29400.90503852964,18841.823661101833,,0
1609545600,29406.05,33296.94,29040.885,32223.72,,,,,0,0,0,0,30509.92526917636,19259.650315222952,,0
1609632000,32213.8175,34789.25,31992.4175,33096.3175,,,,,0,0,0,0,31700.514424905094,19470.513753120445,,0
1609718400,33087.9125,33664.5125,27741.085,32028.2225,,,,,0,0,0,0,32430.74079564162,20153.447242033424,,
1609804800,32042.0275,34508.74,29913.0975,34052.6475,,,,,0,0,0,0,33293.3523774483,20812.726436312645,,
1609891200,34066.4,37017.4575,33363.855,36873.235,,,,,0,0,0,0,34577.825780437495,20951.48992031152,,
1609977600,36870.75,40400.09,36214.3875,39501.2625,,,,,0,0,0,0,36341.65517146624,20796.899372647087,,
1610064000,39502.535,41993.84,36597.3675,40658.6275,,,,,0,0,0,0,38162.5291091267,20818.191716202255,,
1610150400,40657.505,41416.715,38780.545,40252.745,,1,,,0,0,0,0,39583.540138615834,20791.534321777563,,
1610236800,40249.61,41452.4575,34530.2675,38173.345,,,,1,0,0,0,0,40790.27472251103,21470.68956159917,,
1610323200,38170.4125,38270.6825,30228.2825,35458.7275,,,,,0,0,0,0,41339.82212822444,22193.39452160136,,
1610409600,35446.215,36630.42,32393.75,34034.27,,,,,0,0,0,0,41592.490701451745,22988.890842196233,,
1610496000,34033.685,37833,32329.7975,37399.4125,,,,,0,0,0,0,41812.572931780946,23866.731817067215,,
1610582400,37393.2,40117.0575,36724.085,39139.71,,,,,0,0,0,0,42222.051497125925,24627.80099451174,,
1610668800,39135.6625,39694.275,34350.89,36760.6625,,,,,0,0,0,0,42572.62525687148,25419.68415808969,,
1610755200,36771.7925,37947.3325,35366.2,36010.045,,,,,0,0,0,0,42727.4457821382,26078.366856384942,,
1610841600,36009.2125,36853.2525,33850.635,35822.635,,,,,0,0,0,0,42631.81645111581,26783.358853806072,,
1610928000,35821.3125,37430.2675,34761.7025,36625.1225,,,,,0,0,0,0,42424.95141051791,27633.293693211606,,
1611014400,36635.3575,37881.4775,35892.9975,35915.7275,,,,,0,0,0,0,42267.40988346221,28301.108726100116,,
1611100800,35911.435,36419.1025,33390.2525,35502.5025,,,,,0,0,0,0,41917.729200938695,28911.84629537911,,
1611187200,35506.705,35625.29,30027.815,30839.85,,,,,0,0,0,0,41434.8978424873,29115.910196978,,
1611273600,30834.9025,33865.4625,28876.7525,33001.7675,,,,,0,0,0,0,41393.25008102675,29088.618090816362,,
1611360000,32993.905,33483.285,31413.075,32111.9675,,,,,0,0,0,0,41465.1453818312,29034.598517807928,,
1611446400,32105.98,33081.37,30949.995,32291.01,1,,,,0,0,0,0,41507.71821407665,29551.44992423078,,
1611532800,32293.7375,34883.565,31922.43,32271.49,,,,,0,0,0,0,41494.97024537175,29805.571494309024,,
1611619200,32264.215,32949.3625,30831.8925,32513.14,,,,,0,0,0,0,41579.2757788951,29572.536274279566,,
1611705600,32518.9325,32586.6125,29188.3475,30427.465,,,,,0,0,0,0,41338.33781372097,29102.497272948236,,
1611792000,30425.22,33935.67,29898.155,33460.75,,,,,0,0,0,0,40687.82116278907,28823.23715281047,,
1611878400,33465.565,38619.21,31987.0675,34257.6675,,,,,0,0,0,0,40270.13513986441,29059.376000659428,,
1611964800,34262.835,34916.8525,32857.015,34321.5575,,,,,0,0,0,0,39561.5477113079,29048.183955759072,,
1612051200,34313.79,34388.2375,32198.425,33138.715,,,,,0,0,0,0,39331.97723721809,29227.8065062096,,
1612137600,33128.5375,34716.1675,32328.07,33538.6675,,,,,0,0,0,0,39251.28426661796,29224.29849139322,,
1612224000,33525.58,36001.9175,33447.0525,35514.35,,,,,0,0,0,0,39092.09664332033,29264.523007143252,,
1612310400,35507.6375,37731.73,35396.7925,37688.8725,,,,,0,0,0,0,38702.18623643628,29367.12663801408,,
1612396800,37695.575,38759.6525,36191.795,36987.58,,1,,,1,0,0,0,38528.795303579755,29277.6678518213,0,0
1612483200,36984.185,38359.3625,36607.3075,38309.9425,,,,1,0,0,0,0,38589.36405560681,29196.572264736238,0,0
1612569600,38324.045,41002.87,38239.81,39273.03,,,,,0,0,1,0,39263.88648591187,28962.55977095426,0,0
1612656000,39271.3675,39729.6575,37398.695,38868.57,,,,,0,0,0,0,39575.99325593895,28856.15417179603,0,0
1612742400,38877.0325,46747.33,38060.915,46431.245,,,,,0,0,0,0,41433.02218134137,28734.58521044114,0,0
1612828800,46425.3975,48209.83,45026.95,46507.4325,,,,,0,0,0,0,43333.05283804119,27807.209934297793,0,0
1612915200,46513.2875,47355.3125,43737.6775,44851.2175,,,,,0,0,0,0,44742.25745930905,27771.3968679779,0,0
1613001600,44852.7825,48696.6625,44033.3775,47987.3325,,,,,0,0,0,0,46223.25879953428,28089.3295197492,0,0
1613088000,48003.775,48953,46271.0225,47438.89,,,,,0,0,0,0,47533.41608317062,28065.55389711711,0,0
1613174400,47423.98,48216.0375,46252.0625,47230.7775,,1,,,0,0,0,0,48526.38955286793,28317.655330119014,1,0
1613260800,47243.4525,49703.665,47080.9625,48660.45,,,,1,0,0,0,0,49658.71259767147,28569.91713728416,,0
1613347200,48652.725,49057.39,45805.93,47935.8025,,,,,0,0,0,0,50468.447566212286,29205.613525900342,,1
1613433600,47954.68,50612.4425,47042.8425,49184.5275,,,,,0,0,0,0,51317.01896121133,30196.23761364506,,
1613520000,49161.2025,52682.1,48943.0775,52161.055,,,,,0,0,0,0,52382.92731124985,31160.32942581593,,
1613606400,52152.79,52568.25,50883.085,51591.845,,,,,0,0,0,0,53420.47657994108,31862.311208698135,,
1613692800,51583.0425,56381.95,50633.93,55970.9075,,,,,0,0,0,0,54792.129277361884,32660.584693392593,,
1613779200,55977.665,57529.345,53990.5,55951.415,,,,,0,0,0,0,56051.36468051198,33545.285009957326,,
1613865600,55930.86,58385.435,55528.68,57492.04,,,,,0,0,0,0,57183.14476131654,34571.95804478309,,
1613952000,57489.645,57579.39,46504.5,54157.43,,,,,0,0,0,0,57991.37831419523,35931.49515447617,,
1614038400,54146.56,54199.7775,44927.8325,48910.7625,,,,,0,0,0,0,58244.826234979155,37011.86979365177,,
1614124800,48912.6,51439.8575,47004.4275,49748.1475,,,,,0,0,0,0,58143.557074314354,38146.076144404185,,
1614211200,49729.9475,52083.2225,46706.2525,47074.9725,,,,,0,0,0,0,57838.72431083622,39327.299668836444,,
1614297600,47064.12,48465.585,44135.8775,46329.3875,,,,,0,0,0,0,57482.55331926742,40139.63189123545,,
1614384000,46334.9375,48363.0775,45046.42,46167.6375,,,,,0,0,0,0,56760.365195535895,41310.63446183978,,
1614470400,46143.98,46671.86,43022.665,45238.64,,,,,0,0,0,0,56763.89942174699,42249.19124143239,,
1614556800,45247.535,49832.155,45039.19,49638.7375,,,,,0,0,0,0,56764.154760952064,42250.39478433456,,
1614643200,49636.5,50254.1925,47067.8375,48502.02,,,,,0,0,0,0,56740.6864982774,42557.92237737736,,
1614729600,48489.2475,52664.005,48167.45,50383.17,,,,,0,0,0,0,56851.53525432431,42893.89301238835,,
1614816000,50387.995,51810,47500.75,48356.735,,,,,0,0,0,0,56900.17749984017,42974.85922477147,,
1614902400,48354.1025,49485.035,46280.6975,48754.165,,,,,0,0,0,0,56873.68318423852,42977.202565201915,,
1614988800,48769.7,49235.55,47092.015,48902.95,,,,,0,0,0,0,56877.22989687123,42977.88511191514,,
1615075200,48918.635,51471.6825,48918.6075,50977.285,,,,,0,0,0,0,56899.598065467944,43155.07224373033,,
1615161600,50978.235,52429.915,49328.4025,52408.405,,,,,0,0,0,0,56964.492025047395,43246.51135937792,,
1615248000,52414.055,54932.065,51867.7275,54923.065,,,,,0,0,0,0,57159.503440958375,43217.15465178194,,
1615334400,54923.3825,57395.7575,53033.75,55858.515,,,,,0,0,0,0,57679.7213104624,43129.531115815764,,
1615420800,55887.4925,58134.7725,54280.01,57804.9625,,,,,1,0,0,0,57943.72053763716,42970.023087883535,0,0
1615507200,57844.1125,58080.98,55037.8,57241.355,,,,,0,0,0,0,58031.24852129993,42886.01837808154,0,0
1615593600,57245.175,61769.97,56083.99,61173.205,,1,,,0,0,1,0,58697.04567476155,42828.66607513119,0,0
1615680000,61182.42,61675.9225,58973.2475,58997.37,,,,1,0,0,0,0,59406.01642835537,42499.44520387442,0,0
1615766400,58976.94,60584.4475,54579.2,55628.8325,,,,,0,0,0,0,60182.68220635849,42892.685775251535,1,0
1615852800,55619.235,56945.6175,53045.1725,56917.675,,,,,0,0,0,0,60522.47712536967,43151.85966100783,0,0
1615939200,56927.0775,58986.6325,54039.74,58917.345,,,,,0,0,0,0,61061.44902025229,43465.15422350678,,0
1616025600,58935.775,60070.81,57015.995,57640.2625,,,,,0,0,0,0,61645.12981899613,44081.61397181197,,1
1616112000,57643.065,59455.7075,56255.4975,58090,,,,,0,0,0,0,62038.52229894516,44717.95911266454,,
1616198400,58047.6425,59911.25,57766.6975,58117.48,,,,,0,0,0,0,62226.65772053761,45791.094724550974,,
1616284800,58098.9625,58690.7725,55520.0975,57378.6275,,,,,0,0,0,0,62399.59830620461,46712.99347225559,,
1616371200,57389.9675,58433.005,53740.7925,54095.6,,,,,0,0,0,0,62494.8879447354,47355.461559771604,,
1616457600,54109.8675,55860.74,52986.0075,54364.5825,,,,,0,0,0,0,62504.61632036279,47842.17004876821,,
1616544000,54344.6,57215.575,51675.0525,52289.62,,,,,0,0,0,0,62515.63541348975,48386.310135642256,,
1616630400,52280.7175,53241.0025,50372.0775,51324.1225,,,,,0,0,0,0,62238.65187787767,49091.2066770668,,
1616716800,51313.0725,55117.2475,51259.3725,55069.4325,,,,,0,0,0,0,61791.99655811697,49798.14350920612,,
1616803200,55078.1075,56654.62,53976.0875,55853.0675,,,,,0,0,0,0,61529.77101409161,50419.93663241302,,
1616889600,55847.195,56571.5875,54695.105,55786.5525,,,,,0,0,0,0,61290.058671694474,51069.05928076978,,
1616976000,55787.1175,58463.2875,54900.1275,57610.7275,,,,,0,0,0,0,61296.66002775612,51327.925321,,
1617062400,57617.5475,59387.785,57022.6,58774.2275,,,,,0,0,0,0,61409.03540692502,51461.2429017572,,
1617148800,58779.575,59804.0425,56820.2625,58793.155,,,,,0,0,0,0,61531.94684886086,51515.372649640805,,
1617235200,58787.5975,59482.135,57932.2,58728.87,,,,,0,0,0,0,61621.758002034585,51502.28528107682,,
1617321600,58733.845,60070.765,58466.72,59004.0675,,1,,,0,0,0,0,61381.150957892554,51447.463430833806,,
1617408000,58990.5175,59818.0025,56942.5025,57091.5725,,,,,0,0,0,0,61114.57143623359,51538.45048417592,,
1617494400,57084.6675,58499.385,56478.295,58210.9525,,,,,0,0,0,0,60897.53989644096,51600.33562427238,,
1617580800,58211.5525,59267.465,56811.98,59121.7175,,,,,0,0,0,0,61005.53869935804,51814.742136092456,,
1617667200,59127.0725,59470.1625,57331.6075,58022.615,,,,,0,0,0,0,61048.72438785928,51939.543600355326,,
