time,open,high,low,close,Volume,RSI,RSI Line 2,RSI Line 3,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1583452800,9063.2225,9181.3575,9000.985,9156.305,14906.84915552,49.239211742599586,46.71680563109848,44.46758918653576,,,,,49.239211742599586,,49.239211742599586,
1583539200,9157.1725,9217.95,8857.115,8899.3625,12920.23026126,44.74367094357015,45.730238287334316,45.09891373693504,,,,,,,,
1583625600,8899.565,8899.66,8000.2,8036.475,34664.19815936,33.63686316359744,39.68355072546588,42.39123223120046,,,,,,,,
1583712000,8037.4375,8186.585,7552.575,7932.88,52893.59099693,32.590883880987136,36.13721730322651,39.264224767213484,,,,,,,,
1583798400,7932.72,8156.0125,7726.8875,7887.13,36282.00935594,32.11591529681735,34.12656630002193,36.695395533617706,32.11591529681735,,32.11591529681735,,,,,
1583884800,7891.9625,7995.7125,7588.72,7937.8525,29428.93417824,33.27693337033911,33.70174983518052,35.19857268439911,,,,,33.27693337033911,,33.27693337033911,
1583971200,7949.5675,7968.1825,4673.2225,4844.805,230551.48329433,15.673304442599175,24.68752713888985,29.94304991164448,15.673304442599175,,15.673304442599175,,,,,
1584057600,4844.805,5996.0875,3880.5875,5635.8925,248739.40323738,26.39770185557809,25.54261449723397,27.742832204439225,,,,,26.39770185557809,,26.39770185557809,
1584144000,5627.675,5694.2275,5052.4875,5166.4675,62729.2554743,24.41359131991321,24.97810290857359,26.360467556506407,24.41359131991321,,24.41359131991321,,,,,
1584230400,5161.7925,5985.02,5090.57,5343.135,80797.05409482,26.648120956949228,25.81311193276141,26.086789744633908,,,,,26.648120956949228,,26.648120956949228,
1584316800,5346.805,5349.965,4407.18,5037.2225,153889.3685883,25.255832144293848,25.53447203852763,25.810630891580768,25.255832144293848,25.255832144293848,25.255832144293848,,,,,
1584403200,5045.05,5566.905,4935.7975,5332.8675,85759.875875,29.11063209829534,27.322552068411483,26.566591479996127,,,,,,,,
1584489600,5334.43,5451.3125,5010.8725,5414.0525,82727.73017942,30.175564176427898,28.74905812241969,27.65782480120791,,,,,,,,
1584576000,5416.645,6436.485,5267.0425,6185.74,110094.537815,39.481857720245806,34.11545792133275,30.88664136127033,,,,,,,,
1584662400,6188.77,7027.6625,5666.9425,6207.055,114476.24102634,39.72083964849142,36.918148784912084,33.902395073091206,,,,,39.72083964849142,,39.72083964849142,
1584748800,6208.885,6466.505,5857.7775,6197.8275,49595.97911271,39.64784643633379,38.28299761062294,36.09269634185708,,,,,,,,
1584835200,6194.4675,6418.85,5734.96,5824.085,54742.9758438,36.70565987680615,37.49432874371455,36.79351254278581,36.70565987680615,,36.70565987680615,,,,,
1584921600,5817.7525,6633.955,5686.91,6497.31,86220.30377223,44.670543600067155,41.08243617189085,38.937974357338334,,,,,,,,
1585008000,6496.9425,6875.2,6403.0425,6769.9625,82422.82927254,47.54926775380795,44.3158519628494,41.626913160093864,,,,,47.54926775380795,,47.54926775380795,
1585094400,6767.1275,6983.76,6465.1875,6691.9525,65029.95676531,46.79901799304938,45.55743497794939,43.592174069021624,46.79901799304938,,46.79901799304938,,,,,
1585180800,6692.82,6795.82,6525.7525,6753.585,34039.84725116,47.50376682417107,46.53060090106023,45.061387485040925,,,,,47.50376682417107,,47.50376682417107,
1585267200,6754.835,6872.7925,6254.625,6375.7975,43798.57248054,43.68381603500827,45.10720846803425,45.084297976537584,,,,,,,,
1585353600,6374.45,6374.475,6034.4,6253.6775,43070.62455054,42.49426271615103,43.800735592092636,44.44251678431511,,,,,,,,
1585440000,6257.7875,6280.6775,5869.9225,5876.4525,33686.34759148,38.96460958951471,41.38267259080367,42.91259468755939,38.96460958951471,,38.96460958951471,,,,,
1585526400,5878.2075,6632.6025,5854.3525,6406.07,52766.19525887,45.77466319300784,43.57866789190575,43.24563128973257,,,,,,,,
1585612800,6406.515,6526.965,6337.145,6424.0325,25913.72895261,45.99474995567304,44.7867089237894,44.01617010676098,,,,,,,,
1585699200,6425.015,6719.99,6152.895,6661.81,43277.39791507,48.94859701143421,46.867652967611804,45.44191153718639,,,,,,,,
1585785600,6666.485,7267.625,6575.535,6802.8275,69642.21758022,50.67179152886724,48.76972224823952,47.10581689271295,,,,,50.67179152886724,,50.67179152886724,
1585872000,6798.8425,7049.995,6608.8825,6741.01,39534.34458847,49.87700571718112,49.32336398271032,48.214590437711635,49.87700571718112,,49.87700571718112,,,,,
1585958400,6739.1725,7014.3825,6656.72,6874.445,24052.23741704,51.64024379069221,50.481803886701265,49.348197162206446,,,,,51.64024379069221,,51.64024379069221,
1586044800,6882.9,6914.2525,6679.9775,6777.015,18026.88908183,50.25022838508311,50.36601613589219,49.857106649049314,50.25022838508311,,50.25022838508311,,,,,
1586131200,6777.865,7372.43,6773.06,7343.6125,57452.48941266,57.42704374285792,53.89652993937506,51.876818294212185,,,,,57.42704374285792,,57.42704374285792,
1586217600,7339.165,7469.58,7077,7202.6875,47703.89631778,55.29060664990843,54.59356829464174,53.23519329442696,55.29060664990843,,55.29060664990843,,,,,
1586304000,7203.34,7429.22,7154.005,7368.7675,34146.61697509,57.30641947669028,55.94999388566601,54.59259359004649,,,,,57.30641947669028,57.30641947669028,57.30641947669028,
1586390400,7368.2275,7377.635,7106.08,7299.13,30104.37911779,56.16298281949572,56.056488352580864,55.32454097131368,,,,,,,,
1586476800,7300.035,7307.86,6751.2875,6873.5425,43924.69250113,49.64365312506827,52.85007073882457,54.087305855069125,49.64365312506827,,49.64365312506827,,,,,
1586563200,6872.98,6956.305,6773.16,6888.695,16634.64013042,49.8667833803464,51.35842705958548,52.7228664573273,,,,,,,,
1586649600,6886.86,7205.3625,6791.155,6906.54,28956.17512964,50.14694777536744,50.75268741747646,51.737776937401875,,,,,50.14694777536744,,50.14694777536744,
1586736000,6906.2925,6907.855,6554.9775,6862.78,46474.41813827,49.41763342484045,50.085160421158456,50.91146867928016,49.41763342484045,,49.41763342484045,,,,,
1586822400,6862.5925,6990.33,6771.5175,6876.885,27874.50545079,49.67170898895936,49.87843470505891,50.394951692169535,,,,,49.67170898895936,,49.67170898895936,
1586908800,6873.975,6938.73,6604.545,6622.355,31309.9000007,45.25423916035059,47.56633693270475,48.98064431243714,45.25423916035059,,45.25423916035059,,,,,
1586995200,6621.805,7218.2475,6469.8825,7114.9175,63211.61860411,53.81433690002496,50.690336916364856,49.835490614400996,,,,,53.81433690002496,,53.81433690002496,
1587081600,7117.4925,7158.08,6996.44,7033.0025,29366.64107489,52.34838969916096,51.51936330776291,50.67742696108195,52.34838969916096,,52.34838969916096,,,,,
1587168000,7030.83,7304.32,7023.69,7262.19,22501.35677915,55.962913498629874,53.74113840319639,52.20928268213917,,,,,55.962913498629874,,55.962913498629874,
1587254400,7263.6525,7276.5125,7063.92,7130.2775,17741.0717522,53.449870763856005,53.59550458352619,52.902393632832684,,,,,,,,
1587340800,7128.3575,7225.7525,6755.955,6840.2975,39701.95187629,48.3137301545241,50.954617369025144,51.928505500928914,48.3137301545241,,48.3137301545241,,,,,
1587427200,6836.6675,6956.7025,6771.705,6854.9675,27133.17777551,48.582911203012806,49.76876428601898,50.84863489347394,,,,,,,,
1587513600,6854.2425,7168.3275,6824.465,7137.135,27055.91050299,53.589553835712344,51.67915906086566,51.2638969771698,,,,,,,,
1587600000,7137.2325,7774.8625,7032.835,7507.5425,52304.10267879,59.20521872067023,55.442188890767945,53.35304293396887,,,,,,,,
1587686400,7511.375,7612.6275,7386.705,7510.8825,30676.66867623,59.253096217053034,57.34764255391049,55.35034274393968,,,,,,,,
1587772800,7514.605,7722.775,7440.985,7548.32,17538.77982774,59.82228600848787,58.58496428119918,56.96765351256943,,,,,,,,
1587859200,7552.6525,7713.9375,7483.77,7703.1325,19957.97666442,62.17528642536777,60.380125353283475,58.67388943292645,,,,,,,,
1587945600,7706.215,7807.935,7634.8975,7790.8125,30330.1207043,63.479801526614786,61.929963439949134,60.301926436437796,,,,,63.479801526614786,,63.479801526614786,
1588032000,7792.8225,7798.0125,7667.1625,7761.97,23993.58477445,62.7135839209326,62.32177368044087,61.31185005843933,62.7135839209326,,62.7135839209326,,,,,
1588118400,7758.0625,8976.83,7721.185,8788.7275,101119.60555869,74.50918271565054,68.4154781980457,64.86366412824252,,,,,74.50918271565054,,74.50918271565054,
1588204800,8788.4175,9481.3425,8408.75,8627.93,99138.77310178,70.73519074684043,69.57533447244307,67.21949930034279,70.73519074684043,,70.73519074684043,,,,,
1588291200,8627.5475,9071.6575,8621.9875,8827.04,44768.18718806,72.58680011010244,71.08106729127276,69.15028329580778,,,,,,,,
1588377600,8830.9925,9020.8,8759.895,8982.3675,22693.74943833,73.9704018433979,72.52573456733532,70.83800893157155,,,,,73.9704018433979,73.9704018433979,73.9704018433979,
1588464000,8984.3425,9205.4975,8725.59,8908.385,36511.92667372,72.10370296149364,72.31471876441448,71.57636384799301,,,,,,,,
1588550400,8913.4975,8973.09,8533.0975,8884.475,39000.1986824,71.47591745560084,71.89531811000765,71.73584097900033,71.47591745560084,,71.47591745560084,,,,,
1588636800,8892.8125,9122.2125,8771.3625,9028.66,36069.86267339,73.00244065605244,72.44887938303005,72.09236018101518,,,,,,,,
1588723200,9030.195,9420.2375,8921.97,9157.695,57885.34854907,74.32662026789734,73.38774982546369,72.74005500323943,,,,,,,,
1588809600,9158.815,10078.3,9033.98,10002.4525,88286.39820222,80.92340672878592,77.1555782771248,74.94781664018211,,,,,80.92340672878592,,80.92340672878592,
1588896000,10005.9075,10048.9725,9728.755,9806.6125,59553.50209012,76.04504151113899,76.6003098941319,75.774063267157,,,,,,,,
1588982400,9808.49,9917.4175,9519.3425,9541.09,38949.69927612,69.89301055627331,73.2466602252026,74.5103617461798,,,,,,,,
1589068800,9531.785,9564.665,8086.295,8726.06,110639.28131952,55.14560922033646,64.19613472276953,69.35324823447466,,,,,,,,
1589155200,8730.695,9179.2075,8189,8571.67,99265.67786299,52.86988127428344,58.533007998526486,63.943128116500574,52.86988127428344,,52.86988127428344,,,,,
1589241600,8572.2425,8981.5925,8535.8025,8823.31,43981.77715314,56.0532118223142,57.29310991042034,60.61811901346046,,,,,,,,
1589328000,8819.55,9416.6325,8805.295,9316.36,46031.45697394,61.53525034775156,59.41418012908595,60.0161495712732,,,,,,,,
1589414400,9320.47,9946.5675,9259.475,9790.2375,65112.70313572,65.93370083612169,62.67394048260382,61.34504502693851,,,,,65.93370083612169,,65.93370083612169,
1589500800,9793.12,9830.9225,9119.3525,9311.1425,56834.67251137,58.633678752892195,60.65380961774801,60.99942732234326,58.633678752892195,,58.633678752892195,,,,,
1589587200,9312.48,9589.685,9215.6475,9387.115,22686.07768931,59.40130229617919,60.027555956963596,60.513491639653424,,,,,,,,
1589673600,9379.845,9891.695,9325.61,9670.7075,31297.01953104,62.21962462369602,61.12359029032981,60.81854096499161,,,,,,,,
1589760000,9681.9,9956.7475,9435.1675,9726.3225,39952.02494402,62.76551544048429,61.94455286540705,61.38154691519933,,,,,,,,
1589846400,9730.0075,9900.4725,9462.7825,9782.035,37786.07148455,63.33701089239197,62.64078187889951,62.01116439704942,,,,,63.33701089239197,,63.33701089239197,
1589932800,9780.02,9841.8525,9251.6425,9512.655,40493.18811724,58.64963151456545,60.64520669673248,61.32818554689095,,,,,,,,
1590019200,9509.9075,9568.5675,8800.5,9059.705,60810.54702295,51.71872627980244,56.18196648826746,58.755076017579206,51.71872627980244,,51.71872627980244,,,,,
1590105600,9060.84,9266.6525,8925.2325,9168.7,28275.42441356,53.15336987494643,54.66766818160694,56.71137209959308,,,,,,,,
1590192000,9168.925,9313.9875,9084.845,9179.705,14205.89805416,53.304242651569716,53.985955416588325,55.3486637580907,,,,,53.304242651569716,,53.304242651569716,
1590278400,9181.0975,9304.825,8672.7825,8716.09,29954.41334861,46.5087723517856,50.24736388418697,52.79801382113884,46.5087723517856,,46.5087723517856,,,,,
1590364800,8712.855,8978.0075,8636.7325,8898.915,28677.2726474,49.25606347655833,49.751713680372646,51.27486375075574,,,,,49.25606347655833,,49.25606347655833,
1590451200,8900.6675,9014.1125,8692.4575,8842.3325,24471.21780183,48.42708795652141,49.08940081844703,50.18213228460139,48.42708795652141,,48.42708795652141,,,,,
1590537600,8841.4,9228.3025,8810.77,9210.6075,26515.09781809,53.86897922052278,51.4791900194849,50.83066115204315,,,,,,,,
1590624000,9207.9025,9608.7525,9110.165,9556.0825,36507.69257741,58.31283205418333,54.89601103683412,52.86333609443864,,,,,58.31283205418333,,58.31283205418333,
1590710400,9574.875,9606.905,9325.355,9424.535,25194.95557856,56.09690155824137,55.49645629753775,54.17989619598819,56.09690155824137,,56.09690155824137,,,,,
1590796800,9426.3825,9754.3975,9328.15,9701.15,23616.88612414,59.575575008847096,57.53601565319242,55.85795592459031,,,,,59.575575008847096,,59.575575008847096,
1590883200,9701.4725,9704.9975,9377.135,9448.95,18209.27821507,55.275231942016454,56.405623797604434,56.131789861097374,55.275231942016454,,55.275231942016454,,,,,
1590969600,9446.96,10413.065,9416.49,10206.925,48103.55247188,63.74540686388216,60.0755153307433,58.10365259592034,,,,,63.74540686388216,,63.74540686388216,
1591056000,10208.5,10236.705,9241.5475,9523.3525,77225.56159115,53.84209189632567,56.958803613534485,57.53122810472741,53.84209189632567,,53.84209189632567,,,,,
1591142400,9519.505,9693.985,9366.23,9666.645,24335.14675029,55.40607116191806,56.18243738772627,56.85683274622684,,,,,,,,
1591228800,9667.87,9887.175,9451.915,9791.94,30471.32302806,56.78491538729842,56.48367638751235,56.670254566869595,,,,,56.78491538729842,,56.78491538729842,
1591315200,9793.39,9856.7025,9576.0225,9618.695,26628.68715498,54.28551912684539,55.38459775717887,56.02742616202423,54.28551912684539,,54.28551912684539,,,,,
1591401600,9598.0475,9737.7875,9528.0775,9671.7825,13954.37652841,54.94001873004661,55.16230824361274,55.594867202818484,,,,,,,,
1591488000,9671.515,9819.6775,9373.77,9752.5925,24565.75842564,55.97332484769613,55.56781654565444,55.58134187423646,,,,,,,,
1591574400,9756.0075,9904.565,9637.3975,9782.51,19376.81532646,56.372208373759484,55.970012459706965,55.77567716697171,,,,,56.372208373759484,56.372208373759484,56.372208373759484,
1591660800,9783.695,9894.8825,9563.3325,9780.1875,24988.02859509,56.32954241191327,56.14977743581012,55.96272730139091,56.32954241191327,56.32954241191327,56.32954241191327,,,,,
1591747200,9781.8925,10010.6675,9654.5,9893.4425,28281.31868911,57.998952224180336,57.07436482999523,56.51854606569307,,,,,57.998952224180336,,57.998952224180336,
1591833600,9894.88,9989.56,9065.3425,9266.2725,60001.57795425,47.23136716318522,52.15286599659022,54.33570603114165,47.23136716318522,,47.23136716318522,,,,,
1591920000,9267.9175,9552.1025,9230.4125,9464.24,24613.44242991,50.36385581742536,51.25836090700779,52.79703346907472,,,,,,,,
1592006400,9463.8075,9496.5925,9349.555,9474.3475,9903.96831111,50.5253403809462,50.891850643976994,51.84444205652586,,,,,50.5253403809462,,50.5253403809462,
